Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0025571	3682	1417	1440	2687	1369	1445	1854	2215	2052	1370	1915	1771	1862.82	2040	1685	0.818	-0.29	-3.201	0.00137063806827817	0.0110667250901664	0.0042	0.0059	0.0053	0.0053	TRUE	NA
FBgn0084017	131	19	11	44	6	7	66	30	16	22	8	9	25.13	37	13	0.358	-1.481	-3.197	0.00138700115746833	0.0111887265909595	0.0121	0.1084	0.0902	0.0902	TRUE	NA
FBgn0283531	70	33	28	36	13	12	35	52	40	18	18	15	29.66	42	17	0.418	-1.26	-3.195	0.00139704029823114	0.0112493867116357	0	0.0925	0.0709	0.0709	TRUE	NA
FBgn0035877	686	227	287	513	189	242	346	355	409	262	264	297	321.96	370	274	0.743	-0.428	-3.194	0.00140263432883038	0.0112842563571669	0	0.0126	0.0097	0.0097	TRUE	NA
FBgn0036254	958	258	252	707	200	246	483	403	359	361	280	302	364.43	415	314	0.757	-0.401	-3.182	0.00146152200716844	0.011726317631639	0	0.0117	0.0084	0.0084	TRUE	NA
FBgn0027587	2684	731	751	2107	692	694	1352	1142	1070	1074	968	851	1076.22	1188	964	0.812	-0.301	-3.181	0.00146852126817473	0.0117718984962301	0.0022	0.007	0.0054	0.0054	TRUE	NA
FBgn0003328	1599	584	619	1330	463	604	805	913	882	678	648	740	777.69	867	689	0.798	-0.325	-3.179	0.00147574894247807	0.0118192269563491	0.002	0.0079	0.0061	0.0061	TRUE	NA
FBgn0031771	3648	1287	1550	2845	1221	1524	1837	2011	2209	1451	1708	1868	1847.3	2019	1676	0.827	-0.275	-3.178	0.00148295282965326	0.0118662802587846	0.0026	0.0059	0.0048	0.0048	TRUE	NA
FBgn0033890	2200	831	948	1557	835	914	1108	1299	1351	794	1168	1120	1139.95	1253	1027	0.808	-0.307	-3.177	0.0014902079338497	0.0118903734120619	0.0038	0.0068	0.0058	0.0058	TRUE	NA
FBgn0052133	4839	1417	1268	3402	1273	1291	2437	2215	1807	1735	1780	1582	1926.03	2153	1699	0.791	-0.339	-3.176	0.00149128983443553	0.0118903734120619	0.0119	0.0059	0.0076	0.0076	TRUE	NA
FBgn0259228	13001	5322	4782	9846	4647	5124	6548	8317	6814	5021	6500	6280	6580.02	7226	5934	0.818	-0.291	-3.177	0.00148811729525363	0.0118903734120619	0.0068	0.0049	0.0059	0.0059	TRUE	NA
FBgn0264493	2976	822	754	2352	703	748	1499	1285	1074	1199	983	917	1159.56	1286	1033	0.804	-0.315	-3.174	0.00150347741198449	0.0119768539598765	0.0046	0.0068	0.0061	0.0061	TRUE	NA
FBgn0005386	1885	595	554	1502	502	532	949	930	789	766	702	652	798.13	889	707	0.795	-0.331	-3.165	0.00154905370504986	0.0123179426412247	0.0034	0.0078	0.0065	0.0065	TRUE	NA
FBgn0027506	1167	348	420	889	324	372	588	544	598	453	453	456	515.42	577	454	0.786	-0.347	-3.165	0.00155341485500453	0.0123416322555075	0	0.0096	0.0066	0.0066	TRUE	NA
FBgn0034365	728	273	286	615	208	230	367	427	408	314	291	282	347.88	401	296	0.747	-0.422	-3.164	0.00155647042686821	0.0123549163661628	0.004	0.012	0.0097	0.0097	TRUE	NA
FBgn0033192	1146	441	368	861	345	341	577	689	524	439	483	418	521.72	597	447	0.749	-0.417	-3.158	0.00158609370689336	0.0125565751795725	0.012	0.0095	0.0105	0.0105	TRUE	NA
FBgn0036004	4610	1488	1349	3528	1315	1362	2322	2325	1922	1799	1839	1669	1979.54	2190	1769	0.808	-0.308	-3.154	0.00161287494491007	0.0127420253423384	0.0071	0.0059	0.0063	0.0063	TRUE	NA
FBgn0250814	4942	2432	2782	4260	2393	2626	2489	3801	3964	2172	3347	3219	3165.32	3418	2913	0.855	-0.227	-3.153	0.00161379962622449	0.0127420253423384	3e-04	0.0054	0.0034	0.0034	TRUE	NA
FBgn0261794	9036	3055	3236	7370	2867	3418	4551	4774	4611	3758	4010	4189	4315.68	4645	3986	0.857	-0.223	-3.152	0.00161991043433583	0.0127789754228083	6e-04	0.0051	0.0033	0.0033	TRUE	NA
FBgn0261955	6794	2412	2383	5210	2256	2509	3422	3770	3396	2657	3155	3075	3245.72	3529	2962	0.836	-0.258	-3.152	0.00162252525803158	0.0127883058730998	0.003	0.0053	0.0045	0.0045	TRUE	NA
FBgn0030403	1838	821	920	1487	770	889	926	1283	1311	758	1077	1090	1074.1	1173	975	0.829	-0.27	-3.152	0.00162421466815722	0.0127903324397213	0	0.007	0.0043	0.0043	TRUE	NA
FBgn0035793	6435	2235	2280	5043	2135	2360	3241	3493	3249	2572	2986	2893	3072.19	3328	2817	0.844	-0.245	-3.151	0.00162972724057306	0.0128224354698832	0.0017	0.0054	0.004	0.004	TRUE	NA
FBgn0035137	2391	780	782	1793	724	788	1204	1219	1114	914	1013	966	1071.72	1179	964	0.815	-0.296	-3.145	0.00165859976675056	0.0130381126030656	0.0021	0.007	0.0054	0.0054	TRUE	NA
FBgn0028482	182	67	75	112	48	47	92	105	107	57	67	58	80.85	101	61	0.602	-0.733	-3.144	0.00166678450291822	0.0130679417129584	0	0.0368	0.0257	0.0257	TRUE	NA
FBgn0040391	54	19	22	16	8	11	27	30	31	8	11	13	20.18	29	11	0.36	-1.472	-3.14	0.00169209834137814	0.013243153539445	0	0.1339	0.0952	0.0952	TRUE	NA
FBgn0038651	5318	1831	1709	4398	1603	1701	2678	2862	2435	2243	2242	2085	2424.13	2658	2190	0.824	-0.279	-3.131	0.00174008352753365	0.0135948783034781	0.0044	0.0056	0.0053	0.0053	TRUE	NA
FBgn0004797	481	144	134	394	95	85	242	225	191	201	133	104	182.7	219	146	0.66	-0.6	-3.13	0.00174672669141102	0.0136348508341787	0.0238	0.0188	0.0201	0.0201	TRUE	NA
FBgn0035016	4046	1115	1031	3333	945	1038	2038	1743	1469	1700	1322	1272	1590.51	1750	1431	0.817	-0.291	-3.129	0.0017568564636219	0.0137019460437935	0.0038	0.0062	0.0055	0.0055	TRUE	NA
FBgn0038291	772	208	215	530	174	204	389	325	306	270	243	250	297.32	340	254	0.746	-0.422	-3.128	0.00176268366802391	0.0137353971688076	0	0.0133	0.0095	0.0095	TRUE	NA
FBgn0031568	171	39	34	81	21	25	86	61	48	41	29	31	49.47	65	34	0.518	-0.948	-3.127	0.00176838646473608	0.0137678213863062	0	0.0573	0.042	0.042	TRUE	NA
FBgn0037443	3298	1158	1146	2637	1065	1150	1661	1810	1633	1345	1490	1410	1557.93	1701	1415	0.83	-0.268	-3.124	0.00178365617338537	0.0138746076901841	0.0015	0.0062	0.0046	0.0046	TRUE	NA
FBgn0034570	8081	2690	2316	5679	2255	2596	4070	4204	3300	2896	3154	3182	3467.66	3858	3077	0.797	-0.328	-3.122	0.00179662078574647	0.0139511509710574	0.0119	0.0053	0.0076	0.0076	TRUE	NA
FBgn0026439	624	206	232	504	170	171	314	322	331	257	238	210	278.53	322	235	0.733	-0.447	-3.12	0.00180691258518094	0.0139824344763135	0	0.0139	0.0109	0.0109	TRUE	NA
FBgn0032603	561	183	198	412	162	135	283	286	282	210	227	165	242.14	284	201	0.709	-0.497	-3.115	0.0018408552988103	0.0141714119123931	0.0089	0.0153	0.0138	0.0138	TRUE	NA
FBgn0028540	321	72	122	180	63	82	162	113	174	92	88	101	121.41	150	94	0.621	-0.686	-3.114	0.00184573623384711	0.0141845306095135	0.0253	0.026	0.0259	0.0259	TRUE	NA
FBgn0039857	88753	27561	36444	60600	29065	34472	44702	43073	51929	30902	40652	42252	42251.6	46568	37935	0.807	-0.309	-3.112	0.00185519495705721	0.0142449621380231	0.0101	0.0046	0.0071	0.0071	TRUE	NA
FBgn0034221	260	96	104	190	70	61	131	150	148	97	98	75	116.46	143	90	0.636	-0.652	-3.111	0.0018672454545985	0.0143251734618252	0.0072	0.0269	0.0223	0.0223	TRUE	NA
FBgn0038842	3756	1153	1288	3413	1019	1152	1892	1802	1835	1740	1425	1412	1684.43	1843	1526	0.827	-0.273	-3.108	0.00188510335967899	0.0144497622334192	0.0028	0.0061	0.0049	0.0049	TRUE	NA
FBgn0003638	2367	846	813	1796	748	851	1192	1322	1158	916	1046	1043	1112.98	1224	1002	0.815	-0.295	-3.104	0.00191039108289913	0.0146185024595452	0.0028	0.0069	0.0055	0.0055	TRUE	NA
FBgn0053329	952	510	466	777	335	476	479	797	664	396	469	583	564.79	647	483	0.757	-0.402	-3.094	0.00197452425577931	0.0150963198665319	0.0131	0.0092	0.0103	0.0103	TRUE	NA
FBgn0035769	1795	591	588	1321	540	594	904	924	838	674	755	728	803.75	889	719	0.805	-0.313	-3.092	0.0019860315280829	0.0151713101332594	0.0023	0.0078	0.006	0.006	TRUE	NA
FBgn0063923	362	95	130	245	77	93	182	148	185	125	108	114	143.78	172	116	0.672	-0.573	-3.09	0.00200379764534709	0.0152548277689254	0	0.0227	0.0172	0.0172	TRUE	NA
FBgn0267033	13641	4168	3229	10288	3147	3567	6871	6514	4601	5246	4402	4372	5334.19	5995	4673	0.781	-0.357	-3.081	0.00206363095087747	0.0156436539824582	0.0196	0.005	0.0095	0.0095	TRUE	NA
FBgn0000996	2797	817	898	2169	794	886	1409	1277	1280	1106	1111	1086	1211.28	1322	1101	0.831	-0.267	-3.074	0.00211492712519997	0.0159917859678541	0	0.0067	0.0045	0.0045	TRUE	NA
FBgn0263200	1199	425	514	914	413	459	604	664	732	466	578	563	601.13	667	536	0.799	-0.323	-3.071	0.00213115848823126	0.0161008843484815	0	0.0089	0.0062	0.0062	TRUE	NA
FBgn0033624	1408	394	480	912	379	466	709	616	684	465	530	571	595.86	670	522	0.772	-0.374	-3.069	0.00214922371174649	0.0161826034956966	0.0088	0.0089	0.0089	0.0089	TRUE	NA
FBgn0036354	1871	869	955	1696	740	854	942	1358	1361	865	1035	1047	1101.3	1220	982	0.817	-0.292	-3.065	0.00217854588630967	0.0163895659349161	0.0032	0.0069	0.0056	0.0056	TRUE	NA
FBgn0262817	912	288	199	785	157	160	459	450	284	400	220	196	334.83	398	272	0.664	-0.591	-3.064	0.00218183287848201	0.0164004777818555	0.0539	0.0123	0.0231	0.0231	TRUE	NA
FBgn0026143	558	243	268	434	196	237	281	380	382	221	274	290	304.77	348	262	0.759	-0.399	-3.059	0.00222038497355317	0.0166482265439377	0	0.0131	0.0088	0.0088	TRUE	NA
FBgn0032979	6398	1811	1885	5158	1687	1997	3222	2830	2686	2630	2360	2448	2696.02	2913	2479	0.852	-0.232	-3.059	0.00221872865220803	0.0166482265439377	7e-04	0.0055	0.0037	0.0037	TRUE	NA
FBgn0034160	107	42	22	51	16	14	54	66	31	26	22	17	36.07	50	22	0.437	-1.195	-3.057	0.00223591128285272	0.0167371298045622	0.0713	0.0769	0.0756	0.0756	TRUE	NA
FBgn0262527	8320	2877	2706	6374	2649	2835	4191	4496	3856	3250	3705	3475	3828.78	4181	3477	0.83	-0.269	-3.056	0.00224187474292238	0.0167671201459773	0.005	0.0052	0.0053	0.0053	TRUE	NA
FBgn0027550	448	190	193	309	147	183	226	297	275	158	206	224	230.84	266	196	0.732	-0.45	-3.052	0.00226946821924175	0.0169309533816448	0	0.0158	0.0111	0.0111	TRUE	NA
FBgn0030505	4211	1394	1204	3120	1190	1274	2121	2179	1716	1591	1664	1562	1805.33	2005	1606	0.8	-0.321	-3.049	0.00229750201612794	0.0171115037564825	0.01	0.006	0.0074	0.0074	TRUE	NA
FBgn0037633	2477	830	897	2161	744	835	1248	1297	1278	1102	1041	1023	1164.81	1274	1055	0.83	-0.268	-3.047	0.00231233831080544	0.0172076509295771	0	0.0068	0.0046	0.0046	TRUE	NA
FBgn0033581	2070	739	796	1691	675	789	1043	1155	1134	862	944	967	1017.53	1111	924	0.832	-0.265	-3.044	0.00233344168610322	0.0173358022104008	0	0.0071	0.0044	0.0044	TRUE	NA
FBgn0010877	5848	2081	2051	4645	1956	2118	2945	3252	2922	2369	2736	2596	2803.43	3040	2567	0.842	-0.247	-3.043	0.00233872350338196	0.017337701093434	0.0025	0.0055	0.0044	0.0044	TRUE	NA
FBgn0035213	2370	687	756	1999	624	722	1194	1074	1077	1019	873	885	1020.27	1115	926	0.831	-0.267	-3.043	0.00233926252104592	0.017337701093434	0	0.0071	0.0045	0.0045	TRUE	NA
FBgn0261647	2412	755	683	1827	665	673	1215	1180	973	932	930	825	1009.1	1123	896	0.797	-0.327	-3.043	0.00233952181607928	0.017337701093434	0.0072	0.0071	0.0072	0.0072	TRUE	NA
FBgn0030960	575	162	209	433	142	159	290	253	298	221	199	195	242.48	280	205	0.732	-0.45	-3.038	0.00238118995268535	0.0176318625849752	0	0.0153	0.0113	0.0113	TRUE	NA
FBgn0033204	713	250	268	535	220	236	359	391	382	273	308	289	333.58	377	290	0.767	-0.382	-3.037	0.00238678953987931	0.017644065058876	0	0.0124	0.0082	0.0082	TRUE	NA
FBgn0040066	2283	626	705	1559	593	729	1150	978	1005	795	829	894	941.78	1044	839	0.8	-0.321	-3.03	0.00244772578080373	0.0180348112397503	0.0062	0.0073	0.0069	0.0069	TRUE	NA
FBgn0041171	4534	1778	1852	3724	1729	1824	2284	2779	2639	1899	2418	2236	2375.69	2567	2184	0.849	-0.236	-3.02	0.00253033073912916	0.0185974102884143	0.001	0.0056	0.0039	0.0039	TRUE	NA
FBgn0033266	1276	425	485	1024	384	452	643	664	691	522	537	554	601.87	666	538	0.808	-0.308	-3.015	0.00257128467669871	0.0188336353278885	0	0.0089	0.0057	0.0057	TRUE	NA
FBgn0039094	44	12	22	13	5	8	22	19	31	7	7	10	15.95	24	8	0.321	-1.64	-3.012	0.00259811837705211	0.0190017994324941	0	0.1682	0.129	0.129	TRUE	NA
FBgn0250732	2324	794	874	1755	783	862	1171	1241	1245	895	1095	1057	1117.23	1219	1016	0.827	-0.273	-3.005	0.00265952687281262	0.0193874081422177	0	0.0069	0.005	0.005	TRUE	NA
FBgn0030049	5779	2045	2010	4231	1872	2217	2911	3196	2864	2158	2618	2717	2743.98	2990	2498	0.83	-0.269	-3.002	0.00268073584552614	0.0194942761405118	0.0052	0.0055	0.0054	0.0054	TRUE	NA
FBgn0025693	2032	565	612	1724	524	527	1023	883	872	879	733	646	839.41	926	753	0.812	-0.301	-3.001	0.00269364825231489	0.0195722366909455	0.0019	0.0076	0.0059	0.0059	TRUE	NA
FBgn0053460	3825	1179	1441	3438	1009	1295	1927	1843	2053	1753	1411	1587	1762.34	1941	1584	0.816	-0.293	-2.997	0.00272819839542261	0.0198071639602633	0.0067	0.006	0.0062	0.0062	TRUE	NA
FBgn0032130	999	282	342	739	238	323	503	441	487	377	333	396	422.8	477	369	0.772	-0.374	-2.993	0.0027635711652524	0.0200238977813861	0.0029	0.0107	0.0087	0.0087	TRUE	NA
FBgn0030243	3793	1549	1437	3040	1402	1389	1910	2421	2048	1550	1961	1702	1932.06	2126	1738	0.817	-0.292	-2.989	0.00280212805210559	0.0202615412998404	0.007	0.0059	0.0063	0.0063	TRUE	NA
FBgn0036857	1100	315	411	801	317	350	554	492	586	408	443	429	485.46	544	427	0.781	-0.357	-2.988	0.00280796583532858	0.0202873259785471	0.0033	0.0099	0.0081	0.0081	TRUE	NA
FBgn0052685	7409	2262	2192	6056	2053	2324	3732	3535	3123	3088	2871	2848	3199.71	3463	2936	0.848	-0.238	-2.987	0.00281958776593192	0.0203548251817074	0.0022	0.0053	0.0042	0.0042	TRUE	NA
FBgn0037935	66	26	21	35	9	8	33	41	30	18	13	10	24.01	35	14	0.397	-1.333	-2.986	0.00282866435524898	0.020403855163468	0	0.1132	0.0909	0.0909	TRUE	NA
FBgn0010548	4447	1470	1736	3334	1485	1740	2240	2297	2474	1700	2077	2133	2153.43	2337	1970	0.837	-0.256	-2.985	0.00283856915707263	0.0204587752805961	0.0032	0.0057	0.0048	0.0048	TRUE	NA
FBgn0028864	57	26	31	27	15	11	29	41	44	14	21	13	26.96	38	16	0.431	-1.213	-2.984	0.00284919259508574	0.0204857406393846	0	0.1013	0.0746	0.0746	TRUE	NA
FBgn0266019	8454	3196	2801	7038	2517	3050	4258	4995	3991	3589	3520	3738	4015.26	4415	3616	0.82	-0.287	-2.984	0.00284785720542899	0.0204857406393846	0.0088	0.0052	0.0064	0.0064	TRUE	NA
FBgn0032587	5949	2109	1801	5176	1585	1855	2996	3296	2566	2639	2217	2274	2664.75	2953	2377	0.804	-0.315	-2.983	0.00285898163615849	0.0205395864930775	0.0117	0.0055	0.0076	0.0076	TRUE	NA
FBgn0034898	27	9	5	1	2	2	14	14	7	1	3	2	6.76	12	2	0.135	-2.891	-2.981	0.00287190189239767	0.020615823070025	0	0.3907	0.3402	0.3402	TRUE	NA
FBgn0037328	43192	13538	16591	27953	14644	16187	21754	21157	23640	14254	20482	19840	20188.1	22184	18192	0.81	-0.305	-2.98	0.0028850516257939	0.0206935831472606	0.0109	0.0047	0.0075	0.0075	TRUE	NA
FBgn0028425	8656	2575	2794	7050	2543	2889	4360	4024	3981	3595	3557	3541	3843	4122	3564	0.864	-0.21	-2.978	0.00290001365306512	0.0207675396326155	5e-04	0.0052	0.0033	0.0033	TRUE	NA
FBgn0030616	59836	16763	21959	41155	17583	21289	30137	26197	31289	20987	24593	26094	26549.47	29208	23891	0.815	-0.295	-2.976	0.00291694932180752	0.020872081285049	0.0111	0.0046	0.0071	0.0071	TRUE	NA
FBgn0002723	1632	548	499	1292	435	523	822	856	711	659	608	641	716.29	796	636	0.799	-0.323	-2.975	0.00293398953948448	0.0209772030325031	0.004	0.0082	0.007	0.007	TRUE	NA
FBgn0261617	17260	6628	5173	13609	5272	5160	8693	10358	7371	6940	7374	6325	7843.43	8807	6880	0.781	-0.356	-2.972	0.00295846146704043	0.021118354037307	0.0241	0.0049	0.0102	0.0102	TRUE	NA
FBgn0032518	38327	16748	20251	31854	17165	19864	19304	26174	28856	16244	24008	24347	23155.36	24778	21533	0.866	-0.207	-2.971	0.00296582077494924	0.0211539772526332	0.0016	0.0046	0.0035	0.0035	TRUE	NA
FBgn0029768	824	74	220	161	61	20	415	116	313	82	85	25	172.68	281	64	0.234	-2.095	-2.97	0.00297571388653712	0.0211972021225905	0.347	0.0196	0.0856	0.347	TRUE	NA
FBgn0260747	5446	1615	1662	4629	1520	1666	2743	2524	2368	2361	2126	2042	2360.59	2545	2176	0.855	-0.226	-2.97	0.00297781214760939	0.0211972021225905	2e-04	0.0056	0.0037	0.0037	TRUE	NA
FBgn0260632	4485	1290	1366	3467	1186	1471	2259	2016	1946	1768	1659	1803	1908.52	2074	1743	0.84	-0.251	-2.962	0.00305462876026647	0.0216662707142014	0.0021	0.0059	0.0046	0.0046	TRUE	NA
FBgn0020415	28959	8603	11089	25894	8320	9800	14586	13445	15801	13204	11637	12012	13447.35	14611	12284	0.84	-0.252	-2.962	0.00306069438392254	0.0216874245148115	0.0057	0.0047	0.0051	0.0051	TRUE	NA
FBgn0031399	1598	550	595	1182	500	615	805	860	848	603	699	754	761.35	838	685	0.813	-0.3	-2.958	0.00309531223184506	0.0219026451904726	0	0.008	0.006	0.006	TRUE	NA
FBgn0039045	1838	682	869	1588	634	745	926	1066	1238	810	887	913	973.25	1077	870	0.813	-0.298	-2.957	0.00311095111551413	0.0219958776417587	0.0045	0.0072	0.0062	0.0062	TRUE	NA
FBgn0026323	3341	1238	1244	2510	1113	1365	1683	1935	1773	1280	1557	1673	1649.97	1797	1503	0.831	-0.267	-2.952	0.00315658122095689	0.0222832176309447	0.0036	0.0061	0.0053	0.0053	TRUE	NA
FBgn0004133	2638	854	912	1993	747	983	1329	1335	1300	1016	1045	1205	1204.8	1321	1089	0.821	-0.284	-2.95	0.00318191422895456	0.0224443081078706	0.0039	0.0067	0.0058	0.0058	TRUE	NA
FBgn0031452	1376	337	380	1038	298	374	693	527	541	529	417	458	527.62	587	468	0.798	-0.326	-2.947	0.00321102078451761	0.0226317408095835	0	0.0095	0.0067	0.0067	TRUE	NA
FBgn0038065	5431	1466	1680	4251	1476	1695	2735	2291	2394	2168	2064	2078	2288.34	2473	2103	0.85	-0.234	-2.946	0.00322159183834594	0.0226883399971839	0.0012	0.0057	0.0041	0.0041	TRUE	NA
FBgn0011739	5056	1611	1510	4194	1412	1572	2547	2518	2152	2139	1975	1927	2209.36	2406	2014	0.837	-0.256	-2.945	0.00322525467877606	0.0226962366284242	0.0033	0.0057	0.005	0.005	TRUE	NA
FBgn0035558	10847	3647	3894	9873	3393	3801	5463	5700	5549	5035	4746	4659	5191.75	5571	4813	0.865	-0.21	-2.944	0.00324321599600137	0.0227688041228712	0.0011	0.005	0.0035	0.0035	TRUE	NA
FBgn0031987	722	187	222	468	176	202	364	292	316	239	246	248	284.1	324	244	0.747	-0.421	-2.941	0.00327597059524653	0.0229446411102365	0.0036	0.0137	0.0109	0.0109	TRUE	NA
FBgn0033052	8480	2787	2698	6981	2577	2808	4271	4356	3844	3560	3604	3442	3846.16	4157	3535	0.85	-0.234	-2.941	0.00327431762980626	0.0229446411102365	0.0025	0.0052	0.0043	0.0043	TRUE	NA
FBgn0261285	928	355	286	741	258	264	467	555	408	378	361	324	415.34	477	354	0.746	-0.423	-2.938	0.00329821620884579	0.0230823438440383	0.0163	0.0108	0.0123	0.0123	TRUE	NA
FBgn0053111	532	166	146	367	121	143	268	259	208	187	169	175	211.18	245	177	0.722	-0.469	-2.935	0.00333061761430129	0.0232544294727995	0	0.0169	0.0133	0.0133	TRUE	NA
FBgn0002922	79	26	22	38	11	11	40	41	31	19	15	13	26.67	37	16	0.436	-1.199	-2.932	0.00336549481661434	0.0234612558254224	0	0.1024	0.0747	0.0747	TRUE	NA
FBgn0036762	5243	2075	2390	4283	2084	2394	2641	3243	3405	2184	2915	2934	2887.04	3096	2678	0.861	-0.216	-2.93	0.00339289795757916	0.0236154160258627	0	0.0054	0.0035	0.0035	TRUE	NA
FBgn0085483	183	39	33	106	20	22	92	61	47	54	28	27	51.52	67	36	0.543	-0.882	-2.93	0.00339069112291005	0.0236154160258627	0	0.0552	0.0413	0.0413	TRUE	NA
FBgn0083969	4524	1423	1493	3952	1288	1507	2279	2224	2127	2015	1801	1847	2048.95	2210	1888	0.855	-0.226	-2.926	0.00343610630950291	0.0238789333415261	0	0.0058	0.0038	0.0038	TRUE	NA
FBgn0011659	1181	423	437	906	395	408	595	661	623	462	552	500	565.52	626	505	0.803	-0.316	-2.924	0.00345205829308792	0.0239711357366059	0	0.0091	0.0065	0.0065	TRUE	NA
FBgn0014009	4079	1266	1441	3254	1136	1503	2054	1979	2053	1659	1589	1842	1862.78	2029	1697	0.836	-0.259	-2.924	0.0034577452311733	0.0239897675066357	0.0031	0.0059	0.0051	0.0051	TRUE	NA
FBgn0030502	5586	1975	1814	4882	1661	1816	2813	3087	2585	2490	2323	2226	2587.22	2828	2346	0.83	-0.269	-2.91	0.00360896046849404	0.0248289807270044	0.0058	0.0055	0.0057	0.0057	TRUE	NA
FBgn0260990	8470	3072	3041	6945	2853	3258	4266	4801	4333	3542	3990	3993	4154.22	4467	3842	0.859	-0.22	-2.906	0.00365709039327517	0.025121397855344	0.0014	0.0052	0.0039	0.0039	TRUE	NA
FBgn0022768	4878	1814	1690	3953	1612	1784	2457	2835	2408	2016	2255	2187	2359.49	2567	2153	0.838	-0.255	-2.906	0.00366361654154629	0.0251293834177372	0.0037	0.0056	0.0051	0.0051	TRUE	NA
FBgn0029131	2543	1016	1050	2081	917	1099	1281	1588	1496	1061	1283	1347	1342.59	1455	1230	0.844	-0.244	-2.905	0.00367498045447827	0.02518616689063	0	0.0065	0.0043	0.0043	TRUE	NA
FBgn0052485	426	158	180	284	124	170	215	247	256	145	173	208	207.43	239	175	0.727	-0.461	-2.903	0.00369212088927595	0.0252648578860032	0	0.0171	0.0131	0.0131	TRUE	NA
FBgn0086782	633	160	125	542	86	103	319	250	178	276	120	126	211.65	249	174	0.678	-0.561	-2.9	0.00373653563971161	0.0255492061735258	0.0332	0.0169	0.0211	0.0211	TRUE	NA
FBgn0263197	10132	3688	3326	7610	3359	3548	5103	5764	4739	3881	4698	4349	4755.58	5202	4309	0.826	-0.276	-2.894	0.00380250774996728	0.0259605460299754	0.0081	0.0051	0.0063	0.0063	TRUE	NA
FBgn0014141	41696	18718	16962	32275	17352	17230	21001	29253	24169	16458	24270	21119	22711.51	24808	20616	0.827	-0.274	-2.888	0.00387282215443193	0.0263629497754481	0.0092	0.0046	0.0064	0.0064	TRUE	NA
FBgn0011272	69461	22775	28508	52770	24635	27218	34985	35593	40621	26909	34456	33361	34320.88	37066	31575	0.848	-0.239	-2.885	0.00390816202039478	0.0265802641600346	0.0046	0.0046	0.0049	0.0049	TRUE	NA
FBgn0026760	63	15	16	19	7	8	32	23	23	10	10	10	17.88	26	10	0.369	-1.439	-2.882	0.00394823772450702	0.0267994914332927	0	0.1505	0.1071	0.1071	TRUE	NA
FBgn0030067	4179	1311	1636	3118	1304	1625	2105	2049	2331	1590	1824	1992	1981.73	2162	1802	0.829	-0.271	-2.881	0.00396568108748862	0.0268691442422408	0.0057	0.0058	0.0058	0.0058	TRUE	NA
FBgn0000479	2386	660	719	1825	649	713	1202	1031	1024	931	908	874	995	1086	904	0.831	-0.267	-2.88	0.00397591460689717	0.026918057194535	9e-04	0.0072	0.0051	0.0051	TRUE	NA
FBgn0033292	179	65	73	130	47	30	90	102	104	66	66	37	77.43	99	56	0.578	-0.791	-2.877	0.00401222758956409	0.0271227799960691	0.0459	0.0382	0.0399	0.0399	TRUE	NA
FBgn0035106	7260	2347	2067	5951	2026	2108	3657	3668	2945	3035	2834	2584	3120.31	3423	2818	0.823	-0.281	-2.876	0.00402763694159366	0.0271857882754584	0.0087	0.0054	0.0065	0.0065	TRUE	NA
FBgn0020545	2203	1049	1165	1891	938	1167	1110	1639	1660	964	1312	1430	1352.6	1470	1235	0.845	-0.244	-2.866	0.00416277192522957	0.0279710709498119	5e-04	0.0065	0.0044	0.0044	TRUE	NA
FBgn0050349	2985	877	1047	2184	895	1038	1503	1371	1492	1114	1252	1272	1333.94	1455	1213	0.829	-0.271	-2.865	0.00417579889367175	0.0280065037233269	0.004	0.0065	0.0057	0.0057	TRUE	NA
FBgn0262160	6182	2658	2003	4637	2068	2170	3114	4154	2854	2365	2892	2660	3006.41	3374	2639	0.781	-0.356	-2.857	0.00427029593673241	0.0285432205950752	0.0234	0.0054	0.0109	0.0109	TRUE	NA
FBgn0028399	5545	2175	2660	4997	2002	2467	2793	3399	3790	2548	2800	3024	3059.04	3327	2791	0.844	-0.245	-2.856	0.00428562908912244	0.0286028907069233	0.0042	0.0054	0.0049	0.0049	TRUE	NA
FBgn0030501	3122	788	906	2622	711	901	1572	1231	1291	1337	994	1104	1255.12	1365	1145	0.839	-0.253	-2.853	0.00432959613100858	0.0288532040670945	6e-04	0.0066	0.0048	0.0048	TRUE	NA
FBgn0260965	2079	585	448	1702	421	443	1047	914	638	868	589	543	766.57	866	667	0.764	-0.389	-2.851	0.0043559019318188	0.0290068637219551	0.0221	0.0079	0.0118	0.0118	TRUE	NA
FBgn0033518	70	26	17	17	14	12	35	41	24	9	20	15	23.85	33	15	0.397	-1.331	-2.85	0.00436875156197796	0.0290707536873794	0.0767	0.114	0.1055	0.1055	TRUE	NA
FBgn0043854	411	125	138	240	105	132	207	195	197	122	147	162	171.67	200	144	0.706	-0.502	-2.841	0.00449030155981473	0.029746582291651	0	0.0197	0.0163	0.0163	TRUE	NA
