Name	Length	EffectiveLength	TPM	NumReads
FBgn0036396	1352	1174.23	7.9787	63
FBgn0036641	893.091	715.592	24.3146	117
FBgn0027594	4503.79	4326.03	211.688	6158
FBgn0261954	7915.46	7737.7	59.3488	3088
FBgn0029987	639	461.65	0.644264	2
FBgn0031660	1138.56	960.797	124.753	806
FBgn0038619	935.908	758.417	16.4709	84
FBgn0001341	3680	3502.23	8.74718	206
FBgn0037541	7058.86	6881.09	30.7865	1424.53
FBgn0016701	1188.09	1010.41	63.2876	430
FBgn0039110	1769.58	1591.82	54.4655	583
FBgn0038839	2837.5	2659.73	0	0
FBgn0264307	3670.08	3492.32	11.5852	272.065
FBgn0263355	3606.9	3429.13	56.1866	1295.6
FBgn0032482	2180.37	2002.61	191.662	2580.99
FBgn0050082	843	665.545	1.11722	5
FBgn0033698	5896	5718.23	20.7273	797
FBgn0032240	530	352.714	133.852	317.47
FBgn0029925	1070	892.234	21.8343	131
FBgn0039017	1757	1579.23	7.43921	79
FBgn0259711	908	730.514	11.1964	55
FBgn0051140	6086.36	5908.6	8.40637	334
FBgn0036813	1221	1043.23	52.8857	371
FBgn0004379	2925.86	2748.1	22.7281	420
FBgn0036158	782	604.588	0	0
FBgn0031816	2033.24	1855.48	7.37357	92
FBgn0034923	1677.1	1499.33	24.1021	243
FBgn0039582	1151	973.234	0	0
FBgn0051635	6283.91	6106.15	12.6743	520.409
FBgn0263117	5200.16	5022.4	0.050079	1.692
FBgn0030259	717	539.613	0	0
FBgn0029858	1993.7	1815.93	12.6677	154.686
FBgn0260745	2901.7	2723.94	253.537	4644
FBgn0015791	1139.48	961.75	134.989	873
FBgn0051453	1588.43	1410.66	52.6047	499
FBgn0025574	2100.75	1922.98	17.5549	227
FBgn0039637	3175.13	2997.36	106.919	2155
FBgn0023095	4761.79	4584.02	1.91404	59
FBgn0014022	1444	1266.23	16.5597	141
FBgn0035134	1243	1065.23	0.27921	2
FBgn0044826	3680.66	3502.9	76.587	1804
FBgn0030937	1405	1227.23	0	0
FBgn0085213	715	537.614	0	0
FBgn0039875	2420.13	2242.36	69.768	1052
FBgn0037736	3954.88	3777.12	0.118115	3
FBgn0024732	2153	1975.23	19.4997	259
FBgn0053700	1116	938.234	0	0
FBgn0260747	999.251	821.696	292.286	1615
FBgn0038011	1767	1589.23	0	0
FBgn0066365	2733.69	2555.93	0.058817	1.011
FBgn0039863	5862.02	5684.26	38.3798	1467
FBgn0037721	827.284	649.836	0.915381	4
FBgn0036459	2408	2230.23	0	0
FBgn0038291	1731	1553.23	19.9146	208
FBgn0001114	3261.94	3084.17	1426.38	29582
FBgn0262894	324	146.893	0	0
FBgn0015772	4895.47	4717.71	15.3513	487
FBgn0030873	1723.06	1545.3	89.3064	928
FBgn0086675	6950.02	6772.26	0.261221	11.897
FBgn0038223	4226.07	4048.31	13.5917	370
FBgn0027081	2328.73	2150.97	225.042	3255
FBgn0043458	3240.18	3062.41	62.5994	1289.1
FBgn0262010	471	293.764	1.51869	3
FBgn0259963	337	159.885	0	0
FBgn0010238	2156	1978.23	93.0656	1238
FBgn0034184	3162.68	2984.91	30.6899	616
FBgn0000018	1794	1616.23	22.1748	241
FBgn0032809	910	732.514	1.42111	7
FBgn0036605	513	335.728	0.885909	2
FBgn0052280	1126.54	948.777	33.2291	211.999
FBgn0000055	1096.33	918.567	0	0
FBgn0033657	3918	3740.23	0.15904	4
FBgn0035421	1684	1506.23	19.2526	195
FBgn0030666	1611.74	1433.97	1.82825	17.629
FBgn0011202	4208.18	4030.41	41.1407	1115
FBgn0050091	1681	1503.23	0	0
FBgn0033260	3386.79	3209.03	37.4442	808
FBgn0283427	8599.13	8421.36	804.275	45545
FBgn0033740	2224.45	2046.68	17.0751	235
FBgn0011725	2792.58	2614.82	32.0011	562.678
FBgn0034377	761	583.597	1.01928	4
FBgn0284248	676.482	499.11	754.719	2533
FBgn0040674	712.5	535.125	0	0
FBgn0036323	1637	1459.23	0	0
FBgn0038260	1973	1795.23	4.05902	49
FBgn0034617	1987	1809.23	10.6855	130
FBgn0262018	7549.5	7371.73	0.040347	2
FBgn0031873	840	662.548	15.9363	71
FBgn0032366	866	688.526	0	0
FBgn0035241	4611.75	4433.98	1.40959	42.028
FBgn0260049	2271.12	2093.36	153.02	2154
FBgn0015558	4278.25	4100.49	0.950622	26.211
FBgn0267875	162	29.59	0	0
FBgn0003870	4240.52	4062.76	40.8498	1116
FBgn0053061	1277.9	1100.13	0.135176	1
FBgn0041181	4928	4750.23	0	0
FBgn0039778	933	755.509	0	0
FBgn0014455	1600.35	1422.58	233.404	2232.75
FBgn0030462	936.667	759.162	0	0
FBgn0051832	762	584.596	0	0
FBgn0000259	1612.67	1434.99	120.526	1163.01
FBgn0261581	717.5	540.121	0	0
FBgn0039271	836	658.55	9.71016	43
FBgn0031463	1194	1016.23	0	0
FBgn0014006	4619.26	4441.49	33.1811	991
FBgn0037150	1456	1278.23	14.31	123
FBgn0030294	1628	1450.23	16.612	162
FBgn0036039	2151.11	1973.35	14.5403	192.944
FBgn0029676	2023.42	1845.66	63.1798	784.122
FBgn0037475	1444.5	1266.73	0	0
FBgn0052076	1529	1351.23	27.294	248
FBgn0058354	1400	1222.23	2.76077	22.69
FBgn0033738	3626.46	3448.7	37.6168	872.349
FBgn0064126	1582.2	1404.44	33.6875	318.145
FBgn0039115	970	792.468	17.9609	95.711
FBgn0010356	2362	2184.23	20.9019	307
FBgn0051100	2434.9	2257.14	0.131771	2
FBgn0263249	318	140.897	0	0
FBgn0039635	1216.06	1038.39	183.457	1281
FBgn0050010	760.657	583.243	5.60944	22
FBgn0034495	1429	1251.23	17.7648	149.469
FBgn0005617	3878.48	3700.71	36.5681	910
FBgn0030703	1444.71	1266.94	125.595	1070
FBgn0036574	4109.76	3931.99	17.1683	453.936
FBgn0038742	1418	1240.23	69.0661	576
FBgn0003162	1638.95	1461.19	5.29229	52
FBgn0046999	672	494.627	0.300655	1
FBgn0037345	831	653.551	15.2455	67
FBgn0037050	1519.86	1342.09	11.9671	108
FBgn0029783	1128.26	950.491	8.13583	52.001
FBgn0261269	3811.67	3633.9	4.50159	110
FBgn0264270	2352.39	2174.63	46.7103	683.047
FBgn0259822	4738.88	4561.11	0.078919	2.42
FBgn0034035	1562	1384.23	26.9656	251
FBgn0039270	868	690.525	14.4292	67
FBgn0031626	1990	1812.23	0	0
FBgn0051324	1968.93	1791.16	47.2684	569.324
FBgn0260858	1469	1291.23	47.4502	412
FBgn0031874	1710.58	1532.82	6.60605	68.09
FBgn0262719	7923.18	7745.41	0.576795	30.041
FBgn0082831	6728.9	6551.14	32.4159	1428
FBgn0259239	3651.66	3473.9	0.342467	8
FBgn0036146	755	577.6	5.92171	23
FBgn0035073	3322	3144.23	14.0697	297.478
FBgn0020371	789	611.578	0	0
FBgn0032845	1558.28	1380.52	6.46332	60
FBgn0283651	4290.89	4113.13	1.59105	44.006
FBgn0267824	2632	2454.23	55.1406	910
FBgn0069973	897.825	720.335	22.5029	109
FBgn0036301	1709	1531.23	17.3843	179
FBgn0265048	4744	4566.23	214.101	6574
FBgn0261057	237.5	61.296	0	0
FBgn0052564	1448	1270.23	0.117075	1
FBgn0030797	1165.37	987.815	15.2616	101.375
FBgn0001296	2215.64	2037.87	4.30548	59
FBgn0259972	1093	915.234	0.324971	2
FBgn0053986	871	693.523	0	0
FBgn0032435	2743	2565.23	0.115944	2
FBgn0033905	1169.2	991.439	17.3996	116
FBgn0029539	639.5	462.151	0	0
FBgn0030502	2962.35	2784.58	105.476	1975
FBgn0032554	1230	1052.38	0	0
FBgn0036410	2258.29	2080.52	1.00069	13.999
FBgn0025390	6135.39	5957.62	2.59112	103.804
FBgn0038394	1047	869.234	0.342168	2
FBgn0029715	1083.83	906.068	78.2895	477
FBgn0034911	6361	6183.23	0.192407	8
FBgn0026063	2066	1888.23	0.253368	3.217
FBgn0032375	787.589	610.171	0.243722	1
FBgn0033665	1878	1700.23	12.6825	145
FBgn0085380	3223	3045.23	0	0
FBgn0037493	813	635.563	0	0
FBgn0053701	315	137.898	0	0
FBgn0032189	1259	1081.23	14.5792	106
FBgn0033726	683	505.625	0	0
FBgn0037526	2210.9	2033.13	8.14994	111.422
FBgn0028902	2093.51	1915.75	0.232879	3
FBgn0050289	1164	986.234	0.150788	1
FBgn0038131	1100	922.234	0.023482	0.146
FBgn0004910	1486.28	1308.62	0.113641	1.001
FBgn0037715	1038.5	860.735	24.7066	143
FBgn0038151	1571	1393.23	0	0
FBgn0005391	1583.02	1405.25	0.317477	3
FBgn0265416	5854.08	5676.31	0.13155	5.021
FBgn0033115	1348.68	1170.91	12.0655	95
FBgn0029587	2518.92	2341.15	1.79539	28.264
FBgn0034300	5049.3	4871.53	14.8055	485
FBgn0265464	2788	2610.23	7.70031	135.158
FBgn0036112	761	583.597	0	0
FBgn0262730	8084.29	7906.52	27.296	1451.24
FBgn0262512	659	481.633	84.2932	273
FBgn0015279	4419.02	4241.26	57.8894	1651
FBgn0039831	2812.73	2634.97	80.9871	1434.98
FBgn0261673	1874.94	1697.18	1.1391	13
FBgn0026570	1233.94	1056.18	47.3096	336
FBgn0031574	3474.16	3296.4	7.39862	164
FBgn0036761	1785.75	1607.98	57.1548	618
FBgn0085385	5875	5697.23	0.010557	0.404
FBgn0027296	2063	1885.24	12.7001	161
FBgn0033259	2863	2685.23	35.8318	647
FBgn0033616	1893	1715.23	11.5312	133
FBgn0030224	1034	856.234	0	0
FBgn0016685	917.222	739.729	338.343	1683
FBgn0003888	2516.6	2338.83	249.539	3924.56
FBgn0025381	2138.66	1960.89	370.458	4884.79
FBgn0052667	368	190.87	2.33738	3
FBgn0031771	1553.94	1376.17	139.076	1287
FBgn0042133	1168	990.234	4.9559	33
FBgn0028546	1069.14	891.369	75.2428	450.999
FBgn0037620	1159	981.234	3.03112	20
FBgn0086710	477.148	299.907	3038.63	6128
FBgn0036028	1427	1249.23	9.52341	80
FBgn0000046	1655.99	1478.22	1.12326	11.166
FBgn0034568	3383.35	3205.59	0.231958	5
FBgn0035464	2237.86	2060.1	49.8812	691
FBgn0032331	1716	1538.23	0.773417	8
FBgn0261380	1356	1178.23	27.0102	214
FBgn0039196	1506	1328.23	0	0
FBgn0051683	1875.63	1697.86	4.62759	52.834
FBgn0011754	2731.33	2553.57	22.5206	386.706
FBgn0003250	1349	1171.23	0.12697	1
FBgn0028872	1850.33	1672.57	0	0
FBgn0003975	3463	3285.23	0.260053	5.745
FBgn0040751	379	201.866	19.1539	26
FBgn0039958	2047.99	1870.23	31.9489	401.796
FBgn0034201	1894.39	1716.78	0.232075	2.679
FBgn0032390	851.813	674.353	49.1772	223
FBgn0031144	1994.49	1816.72	42.0747	514
FBgn0037481	943	765.508	20.7864	107
FBgn0033457	1056.78	879.013	20.8092	123
FBgn0037974	1270.53	1092.76	28.0013	205.758
FBgn0038033	1754	1576.23	0.139688	1.481
FBgn0029689	2699	2521.23	12.8585	218
FBgn0036784	2074	1896.23	0	0
FBgn0085458	750	572.602	0	0
FBgn0033787	1157.84	980.073	3.94513	26
FBgn0031955	5711.22	5533.45	0.349377	13
FBgn0054011	1090	912.234	0	0
FBgn0051092	3957.91	3780.14	1.53765	39.085
FBgn0003218	5056.07	4878.31	17.8992	587.159
FBgn0029687	2574.61	2396.84	80.4126	1296.04
FBgn0033460	4661.12	4483.36	57.6491	1738
FBgn0039664	1417.73	1239.96	8.28918	69.115
FBgn0037802	1114	936.234	8.10088	51
FBgn0014002	2080.26	1902.5	822.147	10517.9
FBgn0051454	1736	1558.23	0.095436	1
FBgn0046886	1227	1049.23	0	0
FBgn0261060	329	151.891	0	0
FBgn0039349	1858.12	1680.35	22.0366	249
FBgn0036230	922.5	745.012	0	0
FBgn0085599	1023	845.234	11.7307	66.674
FBgn0030292	477	299.759	69.4548	140
FBgn0039132	1040.63	862.986	78.5792	456
FBgn0032790	1215	1037.23	12.7603	89
FBgn0029996	2521.84	2344.07	57.4776	905.99
FBgn0264830	262	84.939	0	0
FBgn0083972	706	528.617	1.96926	7
FBgn0052221	1606	1428.23	9.4752	91
FBgn0061209	595	417.684	0.125736	0.353
FBgn0019938	5078	4900.23	34.1111	1124
FBgn0029920	757	579.599	0.256578	1
FBgn0259728	885	707.518	9.5287	45.334
FBgn0052732	2189	2011.23	15.2588	206.366
FBgn0030164	1289.75	1111.98	0	0
FBgn0033785	1900.97	1723.2	7.10944	82.381
FBgn0250839	1017.75	840.126	0	0
FBgn0267887	453	275.782	0	0
FBgn0267365	936	758.509	26.0758	133
FBgn0032150	1063.11	885.408	6.21447	37.001
FBgn0035360	1723.53	1545.76	1.2596	13.093
FBgn0035833	3722	3544.23	17.329	413
FBgn0034849	777.361	599.951	53.6951	216.623
FBgn0035041	2875.31	2697.55	0.098269	1.783
FBgn0037067	876	698.52	0	0
FBgn0263197	5925.53	5747.76	95.4192	3687.97
FBgn0033724	651.27	473.91	14.7485	47
FBgn0265201	476	298.76	1.54801	3.11
FBgn0031690	1768.93	1591.16	0.09346	1
FBgn0035009	576	398.691	0	0
FBgn0052601	967	789.471	0.094185	0.5
FBgn0033996	1961.73	1783.96	18.4227	220.999
FBgn0034437	2768	2590.23	0.057413	1
FBgn0031247	748	570.603	17.419	66.836
FBgn0039552	649	471.644	0	0
FBgn0030990	2036.31	1858.54	130.345	1629
FBgn0015925	2004.36	1826.6	31.8332	391
FBgn0029959	1179.59	1001.82	33.6962	227
FBgn0001276	727	549.609	20.8345	77
FBgn0036277	437	259.797	84.7177	148
FBgn0052643	548	370.708	0	0
FBgn0263782	3818	3640.23	12.7908	313.098
FBgn0035695	4208	4030.24	0.332092	9
FBgn0034138	627.086	449.75	3303.58	9991
FBgn0035997	3195.73	3017.97	30.7972	625
FBgn0028541	2464.71	2286.94	71.8544	1105
FBgn0053666	666	488.628	0	0
FBgn0051860	2260.5	2082.73	0	0
FBgn0035312	1183	1005.23	26.1186	176.551
FBgn0036236	1075	897.234	0.000296	0.002
FBgn0259735	6472.95	6295.19	177.689	7521.82
FBgn0037094	3105.98	2928.21	49.5671	976
FBgn0051953	715	537.614	0.260897	0.943
FBgn0029523	2309	2131.23	0.894237	12.816
FBgn0035374	1144	966.234	56.7924	369
FBgn0034514	440	262.794	0	0
FBgn0038934	4896.2	4718.43	0.157587	5
FBgn0036360	2534	2356.23	0.063114	1
FBgn0014465	1978.23	1800.5	0.412975	5
FBgn0038471	1102	924.234	23.8136	148
FBgn0038047	1623	1445.23	4.93912	48
FBgn0064237	1495	1317.23	0	0
FBgn0032036	2418.89	2241.12	392.828	5920
FBgn0038207	740	562.604	0.528656	2
FBgn0259821	4377.35	4199.59	2.83289	80
FBgn0032084	1511.65	1333.88	2.22976	20
FBgn0014427	1176	998.234	11.1731	75
FBgn0031257	2624.79	2447.02	57.3694	944
FBgn0041094	2291.06	2113.29	101.335	1440.03
FBgn0033988	2216	2038.23	40.5761	556.132
FBgn0001986	3585	3407.23	43.6896	1001
FBgn0032078	1998.85	1821.09	219.913	2693
FBgn0038551	1645	1467.23	31.8256	314
FBgn0000808	2015.56	1837.79	7.04651	87.081
FBgn0036895	3746	3568.23	0.083353	2
FBgn0266455	280	102.922	0	0
FBgn0031575	2698.39	2520.62	12.3306	209
FBgn0033880	1145	967.234	4.30499	28
FBgn0051661	1341	1163.23	0	0
FBgn0283476	12442	12264.2	0.08488	7
FBgn0032882	1961	1783.23	38.6299	463.218
FBgn0025700	893.113	715.624	109.93	529
FBgn0039811	514	336.727	0	0
FBgn0086447	414.808	237.635	34.4189	55
FBgn0000463	4766.97	4589.21	0.131879	4.071
FBgn0034748	1924	1746.23	16.9472	199
FBgn0042138	1247.03	1069.26	102.64	738
FBgn0017556	1210.6	1032.83	9.4e-05	0
FBgn0267423	640	462.649	0	0
FBgn0052843	3276.48	3098.72	0.047991	1
FBgn0250827	860	682.528	0.217884	1
FBgn0023536	2345	2167.23	3.91125	57
FBgn0263236	3152.74	2974.97	1.14972	23
FBgn0039379	1894	1716.23	33.7936	390
FBgn0263842	318	140.897	0	0
FBgn0259676	1753	1575.23	26.4338	280
FBgn0050005	887	709.517	36.9768	176.419
FBgn0036842	2790.1	2612.34	38.8241	682
FBgn0026718	1573.24	1395.47	3.83643	36
FBgn0034061	656	478.635	37.2841	120
FBgn0038877	2124	1946.23	54.2886	710.489
FBgn0262588	777	599.591	18.8497	76
FBgn0264979	1349.69	1171.93	15.2275	120
FBgn0010772	3248.88	3071.11	35.8813	741
FBgn0034127	2103	1925.23	1.08141	14
FBgn0261850	2797	2619.23	22.3701	394
FBgn0037853	1642	1464.23	91.2036	898
FBgn0038851	978	800.461	3.15831	17
FBgn0083942	556	378.704	0	0
FBgn0004915	1414.37	1236.61	32.9729	274.184
FBgn0265630	6021.01	5843.25	33.009	1297
FBgn0034870	870	692.523	0	0
FBgn0036483	4066.02	3888.26	9.7146	254
FBgn0026869	6356.82	6179.05	41.8512	1738.94
FBgn0051404	981	803.459	0	0
FBgn0050446	2303	2125.23	0.489821	7
FBgn0033020	668.938	491.566	1.21011	4
FBgn0036450	2644	2466.23	40.2799	668
FBgn0085479	1472	1294.23	0.574518	5
FBgn0037045	1081	903.234	7.57362	46
FBgn0030114	2681.34	2503.57	52.7472	888
FBgn0046685	2895	2717.23	45.2063	826
FBgn0031951	1192	1014.24	31.3521	213.825
FBgn0030310	737.948	560.541	326.585	1231
FBgn0032251	1047.4	869.637	11.9703	70
FBgn0036009	1497	1319.23	0	0
FBgn0039266	1631.86	1454.1	49.806	487
FBgn0034194	1754.13	1576.37	25.8487	274
FBgn0004554	569.5	392.197	0	0
FBgn0003360	1637.97	1460.2	400.759	3935.05
FBgn0030320	3587.48	3409.72	20.4987	470
FBgn0261639	849	671.54	10.1566	45.864
FBgn0030812	4539.55	4361.79	53.6985	1575
FBgn0052091	2967	2789.23	1.66366	31.203
FBgn0039183	3126.83	2949.06	29.4998	585
FBgn0000299	5701.11	5523.35	816.933	30341.9
FBgn0004892	2611	2433.23	0.061117	1
FBgn0038602	615	437.675	0.339777	1
FBgn0037260	1785	1607.23	0.675493	7.301
FBgn0052668	2676	2498.23	0.535742	9
FBgn0001250	5711.33	5533.57	0.779362	29.001
FBgn0036795	1548	1370.23	0	0
FBgn0015321	1154.07	976.301	60.4718	397
FBgn0030202	348	170.88	0	0
FBgn0030244	982.637	805.004	0.554204	3
FBgn0039501	2472	2294.23	6.93573	107
FBgn0038127	935	757.509	0	0
FBgn0003129	2566	2388.23	0	0
FBgn0033100	554.871	377.574	30.7212	78
FBgn0030832	708	530.617	0	0
FBgn0264738	1067	889.234	0	0
FBgn0036302	2080.26	1902.49	82.0753	1050
FBgn0011205	2009	1831.23	59.2779	729.945
FBgn0028700	1279.03	1101.26	35.0431	259.506
FBgn0039927	3428.51	3250.75	7.18654	157.093
FBgn0038079	783.003	605.582	0.736707	3
FBgn0040066	1672.11	1494.35	62.3011	626.038
FBgn0030833	3819.89	3642.12	4.57309	112
FBgn0036656	1409.81	1232.05	0.717696	5.946
FBgn0053531	4276.65	4098.88	0.217687	6
FBgn0033982	2804.66	2626.89	0.516995	9.132
FBgn0085237	380	202.865	0	0
FBgn0052086	1523.55	1345.78	0.110503	1
FBgn0284247	12278.6	12100.9	0.024579	2
FBgn0039434	1030	852.234	0	0
FBgn0051933	2076	1898.23	0	0
FBgn0038830	670	492.628	20.2256	67
FBgn0035294	1682	1504.23	85.8805	868.688
FBgn0040793	417	239.82	401.204	647
FBgn0014179	2032.52	1854.75	0.080179	1
FBgn0031145	841.538	664.113	265.404	1185.23
FBgn0033234	2014.91	1837.14	1.81939	22.476
FBgn0040343	743.5	566.096	0	0
FBgn0050491	1259.35	1081.59	3.90761	28.42
FBgn0034420	3262.72	3084.96	147.75	3065
FBgn0054008	715	537.614	3.31938	12
FBgn0037297	1596.1	1418.33	20.0264	191
FBgn0031725	2661.5	2483.73	0	0
FBgn0039307	1248	1070.23	0	0
FBgn0035435	1103	925.234	10.7689	67
FBgn0013810	12202	12024.2	3.28981	266
FBgn0003963	4649.11	4471.34	81.185	2441
FBgn0030494	858	680.53	0.437048	2
FBgn0039055	3473	3295.23	30.7332	681
FBgn0040308	1047.28	869.514	64.1358	375
FBgn0039620	2274	2096.23	1.48979	21
FBgn0015765	1460.84	1283.07	17.2696	148.999
FBgn0031270	687.159	509.782	3.50061	12
FBgn0029795	1465.3	1287.53	2.07903	18
FBgn0030049	4134.79	3957.02	76.8551	2045.01
FBgn0052702	11349	11171.2	6.23004	468
FBgn0032938	3296.38	3118.61	44.3951	931
FBgn0037760	4690.73	4512.97	49.8237	1512
FBgn0259832	474	296.761	15.5346	31
FBgn0020440	4593.81	4416.04	17.5449	521
FBgn0004590	639	461.65	0	0
FBgn0024941	4479.48	4301.71	0.069141	2
FBgn0035084	1250.67	1072.9	17.3361	125.073
FBgn0038752	2194	2016.23	0.073757	1
FBgn0051643	2890	2712.23	0	0
FBgn0030746	3803.68	3625.92	1.35544	33.048
FBgn0015714	1558.47	1380.7	81.8443	759.876
FBgn0037506	1426	1248.23	0.59569	5
FBgn0266977	516	338.726	0	0
FBgn0035077	1165	987.234	0.53152	3.529
FBgn0053109	1025	847.234	0.175527	1
FBgn0002933	523	345.721	0	0
FBgn0085331	825	647.556	0	0
FBgn0261584	1720	1542.23	13.4997	140
FBgn0033362	2137.04	1959.27	8.95641	118.001
FBgn0030575	1368.08	1190.31	3.24831	26
FBgn0015572	1749	1571.23	0.28394	3
FBgn0013276	2375	2197.23	8.78264	129.764
FBgn0032613	2123	1945.23	24.0816	315
FBgn0036225	1146	968.234	0	0
FBgn0052208	514	336.727	0.010178	0.023
FBgn0017567	819	641.559	157.159	678
FBgn0014388	3447.15	3269.38	802.465	17641.9
FBgn0046763	1934	1756.23	113.636	1342
FBgn0037061	627	449.664	20.8353	63
FBgn0030941	2416.13	2238.37	69.7597	1050
FBgn0029809	1433	1255.23	0.118474	1
FBgn0053120	2301	2123.23	1.12065	16
FBgn0015614	1282.24	1104.48	85.0386	631.576
FBgn0033498	1268	1090.23	0.136404	1
FBgn0022224	396	218.848	21.0652	31
FBgn0033729	794.5	616.974	0	0
FBgn0260453	2030.19	1852.42	0.16056	2
FBgn0039160	1362	1184.23	70.3868	560.509
FBgn0032750	1371	1193.23	7.60239	61
FBgn0262738	7041.83	6864.07	20.8847	963.968
FBgn0033979	1769.47	1591.71	0.840863	9
FBgn0032651	1360	1182.23	0	0
FBgn0050376	941	763.509	0	0
FBgn0039495	1455	1277.23	0.582165	5
FBgn0041105	2454	2276.23	0.130665	2
FBgn0283627	1560	1382.23	0	0
