Name	Length	EffectiveLength	TPM	NumReads
FBtr0070467	2929	2757.996	0.458154	10.571
FBtr0331753	5004	4832.996	0.534796	21.623
FBtr0070466	2847	2675.996	4.014867	89.879
FBtr0070473	3091	2919.996	1.449528	35.409
FBtr0076265	1575	1403.996	49.040378	575.999
FBtr0331935	1030	858.996	0.161421	1.160
FBtr0088237	816	645.270	92.595030	499.840
FBtr0081705	1363	1191.996	0.000000	0.000
FBtr0088524	1299	1127.996	69.093639	652.000
FBtr0074540	843	672.249	19.381802	109.000
FBtr0074494	1357	1185.996	0.302368	3.000
FBtr0085714	3349	3177.996	129.855147	3452.348
FBtr0085713	3440	3268.996	1016.134024	27788.652
FBtr0076256	334	163.537	2.923767	4.000
FBtr0339552	1718	1546.996	11.307882	146.343
FBtr0078950	1533	1361.996	23.227649	264.657
FBtr0070990	1321	1149.996	0.751834	7.233
FBtr0100409	805	634.280	0.725117	3.848
FBtr0343330	706	535.328	105.609234	472.960
FBtr0304902	1617	1445.996	0.041609	0.503
FBtr0304901	2286	2114.996	0.028071	0.497
FBtr0078872	1228	1056.996	0.113090	1.000
FBtr0077839	2112	1940.996	4.011639	65.140
FBtr0077837	2331	2159.996	6.298059	113.805
FBtr0077838	2235	2063.996	6.451006	111.388
FBtr0077836	2325	2153.996	15.686566	282.667
FBtr0075133	4018	3846.996	0.685645	22.066
FBtr0332862	2190	2018.996	4.318100	72.934
FBtr0087988	1754	1582.996	126.112785	1670.094
FBtr0087987	1948	1776.996	383.144296	5695.749
FBtr0074688	1633	1461.996	48.321375	591.000
FBtr0086864	3503	3331.996	11.085414	309.000
FBtr0083361	1283	1111.996	0.000000	0.000
FBtr0392904	4164	3992.996	4.667052	155.899
FBtr0084588	2385	2213.996	42.116351	780.063
FBtr0303161	2639	2467.996	39.394399	813.357
FBtr0079257	1918	1746.996	17.995412	263.000
FBtr0307341	906	735.216	0.052187	0.321
FBtr0084989	527	356.402	0.059523	0.177
FBtr0306309	750	579.303	0.808900	3.920
FBtr0344570	539	368.394	0.025909	0.080
FBtr0078090	1219	1047.996	30.796558	270.000
FBtr0087439	546	375.393	21.971571	69.000
FBtr0070960	2096	1924.996	0.112219	1.807
FBtr0302357	2296	2124.996	0.213099	3.788
FBtr0302356	2428	2256.996	0.180573	3.409
FBtr0340571	3830	3658.996	0.032665	1.000
FBtr0340572	3825	3653.996	0.032717	1.000
FBtr0080267	3305	3133.996	0.000000	0.000
FBtr0077141	787	616.285	0.100984	0.521
FBtr0306593	981	810.163	0.070728	0.479
FBtr0081719	1938	1766.996	63.522560	939.000
FBtr0071549	1655	1483.996	33.589328	417.000
FBtr0308832	1068	896.996	12.238466	91.837
FBtr0308833	2043	1871.996	25.770489	403.580
FBtr0074921	2263	2091.996	3.918784	68.583
FBtr0073011	1996	1824.996	0.000000	0.000
FBtr0112378	450	279.447	0.000000	0.000
FBtr0342602	1596	1424.996	0.216253	2.578
FBtr0080326	1217	1045.996	82.365854	720.741
FBtr0085405	675	504.336	183.687500	775.000
FBtr0339295	331	160.539	0.000000	0.000
FBtr0300316	205	35.292	0.000000	0.000
FBtr0300904	2130	1958.996	0.000000	0.000
FBtr0081633	2196	2024.996	0.000000	0.000
FBtr0300905	2052	1880.996	0.000000	0.000
FBtr0335279	1234	1062.996	0.081405	0.724
FBtr0335281	1199	1027.996	0.085530	0.736
FBtr0290216	733	562.313	0.000000	0.000
FBtr0335280	740	569.307	0.000000	0.000
FBtr0077120	1711	1539.996	16.468785	212.170
FBtr0081676	887	716.218	0.000000	0.000
FBtr0076639	2093	1921.996	0.168132	2.703
FBtr0079280	1148	976.996	0.000000	0.000
FBtr0304827	5797	5625.996	0.082298	3.873
FBtr0433494	6405	6233.996	0.105084	5.480
FBtr0333832	6581	6409.996	0.092280	4.948
FBtr0433497	5654	5482.996	0.094227	4.322
FBtr0333833	6118	5946.996	0.075196	3.741
FBtr0433496	5848	5676.996	0.064912	3.083
FBtr0304826	8410	8238.996	0.082011	5.653
FBtr0433495	8302	8130.996	0.083843	5.703
FBtr0433493	8251	8079.996	0.098595	6.665
FBtr0300808	2019	1847.996	0.000000	0.000
FBtr0300809	4061	3889.996	0.015365	0.500
FBtr0301700	4064	3892.996	0.015353	0.500
FBtr0072287	5108	4936.996	26.367138	1089.000
FBtr0343633	2816	2644.996	8.912773	197.215
FBtr0074281	2640	2468.996	55.394742	1144.171
FBtr0343632	2730	2558.996	1.308757	28.018
FBtr0074279	3898	3726.996	41.251920	1286.190
FBtr0074280	3895	3723.996	2.580740	80.400
FBtr0072238	1035	863.996	0.000000	0.000
FBtr0308073	1317	1145.996	0.829750	7.955
FBtr0082360	764	593.298	78.827803	391.250
FBtr0082361	1024	852.996	1.933174	13.795
FBtr0079938	1428	1256.996	2.852892	30.000
FBtr0077227	1279	1107.996	159.880955	1481.961
FBtr0091702	1278	1106.996	5.403276	50.039
FBtr0074882	2425	2253.996	13.207819	249.050
FBtr0332153	3588	3416.996	2.019226	57.721
FBtr0310476	2042	1870.996	5.821427	91.118
FBtr0100666	2416	2244.996	7.997272	150.196
FBtr0332726	2033	1861.996	3.974799	61.915
FBtr0080287	1089	917.996	15.768252	121.095
FBtr0309307	5887	5715.996	0.053996	2.582
FBtr0300898	5037	4865.996	0.010297	0.419
FBtr0080024	1050	878.996	6.824070	50.180
FBtr0077389	2263	2091.996	84.338030	1476.000
FBtr0290204	1958	1786.996	0.000000	0.000
FBtr0086689	848	677.244	31.921277	180.854
FBtr0306636	1574	1402.996	7.690709	90.266
FBtr0086687	1472	1300.996	21.235157	231.118
FBtr0086690	2195	2023.996	0.612140	10.365
FBtr0086686	1532	1360.996	0.904290	10.296
FBtr0340359	2225	2053.996	1.098539	18.876
FBtr0301148	981	810.163	72.956913	494.471
FBtr0086684	908	737.216	0.251189	1.549
FBtr0306637	2237	2065.996	1.022248	17.668
FBtr0301149	1514	1342.996	1.471917	16.537
FBtr0086600	1106	934.996	6.530447	51.080
FBtr0331978	1118	946.996	15.137005	119.920
FBtr0078769	621	450.370	4403.526262	16591.000
FBtr0070712	1878	1706.996	0.840324	12.000
FBtr0343263	1108	936.996	0.086104	0.675
FBtr0343264	928	757.215	0.124328	0.788
FBtr0072024	920	749.216	0.127161	0.797
FBtr0113111	979	808.165	0.109525	0.740
FBtr0333452	4664	4492.996	0.100820	3.790
FBtr0333450	3996	3824.996	0.075639	2.420
FBtr0333451	4043	3871.996	0.074200	2.403
FBtr0300831	4092	3920.996	0.072759	2.387
FBtr0076303	1640	1468.996	0.910378	11.188
FBtr0076302	1655	1483.996	1.894406	23.518
FBtr0076301	2049	1877.996	46.865629	736.294
FBtr0077098	1123	951.996	80.967073	644.830
FBtr0070552	1047	875.996	0.000000	0.000
FBtr0075818	1346	1174.996	28.790425	283.000
FBtr0088789	1908	1736.996	5.436586	79.000
FBtr0304960	503	332.420	0.000000	0.000
FBtr0075249	843	672.249	0.000000	0.000
FBtr0084104	1804	1632.996	206.424842	2820.000
FBtr0336911	2177	2005.996	12.511481	209.962
FBtr0088974	1597	1425.996	15.543169	185.421
FBtr0100360	4963	4791.996	0.523046	20.968
FBtr0110880	2920	2748.996	0.150462	3.460
FBtr0334105	2225	2053.996	0.284995	4.897
FBtr0301185	2946	2774.996	0.147242	3.418
FBtr0110881	4262	4090.996	1.848304	63.256
FBtr0336928	1138	966.996	0.392259	3.173
FBtr0072107	995	824.145	0.119918	0.827
FBtr0085786	2956	2784.996	10.227675	238.289
FBtr0085785	3082	2910.996	0.939515	22.880
FBtr0334549	2894	2722.996	1.031133	23.489
FBtr0334550	3020	2848.996	0.478854	11.413
FBtr0340191	4545	4373.996	9.175308	335.739
FBtr0073848	4477	4305.996	50.832386	1831.118
FBtr0078387	3371	3199.996	7.267363	194.549
FBtr0087487	2027	1855.996	15.457248	240.000
FBtr0083735	2688	2516.996	0.046838	0.986
FBtr0332539	2448	2276.996	0.053220	1.014
FBtr0077790	977	806.166	0.000000	0.000
FBtr0331440	941	770.213	0.000000	0.000
FBtr0331439	971	800.174	0.000000	0.000
FBtr0082634	1746	1574.996	15.103291	199.000
FBtr0079612	1320	1148.996	6.052124	58.174
FBtr0087980	1799	1627.996	0.000057	0.001
FBtr0087979	1558	1386.996	0.000000	0.000
FBtr0072044	1063	891.996	0.000000	0.000
FBtr0343206	1072	900.996	0.000000	0.000
FBtr0072043	1160	988.996	0.000000	0.000
FBtr0075225	1132	960.996	0.000000	0.000
FBtr0112489	446	275.448	11.349377	26.153
FBtr0339263	740	569.307	0.844129	4.020
FBtr0301018	2276	2104.996	1.192521	21.000
FBtr0302526	640	469.351	4.074926	16.000
FBtr0100009	3280	3108.996	5.344321	139.000
FBtr0089901	2338	2166.996	1.087571	19.716
FBtr0089902	1803	1631.996	0.528166	7.211
FBtr0300562	2617	2445.996	2.886806	59.071
FBtr0089900	2125	1953.996	0.418619	6.843
FBtr0089904	2355	2183.996	0.541062	9.886
FBtr0301521	2467	2295.996	0.812925	15.614
FBtr0089905	2568	2396.996	1.479070	29.659
FBtr0345390	5214	5042.996	0.717091	30.253
FBtr0331425	3556	3384.996	1.090640	30.885
FBtr0332155	4408	4236.996	1.449413	51.375
FBtr0075014	3541	3369.996	0.904061	25.488
FBtr0078874	603	432.380	0.276460	1.000
FBtr0083452	2975	2803.996	10.548275	247.435
FBtr0302317	2262	2090.996	21.069731	368.565
FBtr0333248	2543	2371.996	0.098387	1.952
FBtr0114524	2411	2239.996	0.109273	2.048
FBtr0273385	6171	5999.996	1.777223	89.206
FBtr0339307	6637	6465.996	1.217277	65.846
FBtr0273384	6439	6267.996	2.802421	146.948
FBtr0082117	3807	3635.996	4.018422	122.231
FBtr0082116	6303	6131.996	2.042371	104.770
FBtr0082118	4671	4499.996	2.813988	105.934
FBtr0085011	1569	1397.996	0.085505	1.000
FBtr0081174	4145	3973.996	0.269704	8.966
FBtr0081175	3934	3762.996	0.323473	10.183
FBtr0303241	4041	3869.996	0.666495	21.578
FBtr0081176	3893	3721.996	0.338093	10.527
FBtr0305129	2997	2825.996	6.480472	153.208
FBtr0339156	2994	2822.996	1.959172	46.268
FBtr0339157	2988	2816.996	2.016622	47.524
FBtr0071784	2049	1877.996	1.421397	22.331
FBtr0071785	1989	1817.996	61.324283	932.669
FBtr0089148	3050	2878.996	1.232228	29.678
FBtr0089147	2773	2601.996	3.219601	70.083
FBtr0089150	2762	2590.996	3.054154	66.200
FBtr0089146	2709	2537.996	3.639910	77.283
FBtr0308247	2614	2442.996	20.221362	413.271
FBtr0089149	2840	2668.996	1.186172	26.485
FBtr0302559	2531	2359.996	0.000000	0.000
FBtr0346506	2597	2425.996	0.000000	0.000
FBtr0302190	3048	2876.996	3.296842	79.349
FBtr0086145	3054	2882.996	5.748810	138.651
FBtr0306281	375	204.521	0.000000	0.000
FBtr0306280	392	221.501	0.000000	0.000
FBtr0306258	4812	4640.996	4.686016	181.935
FBtr0073119	3828	3656.996	40.500638	1239.049
FBtr0073120	4106	3934.996	38.834908	1278.406
FBtr0073118	4763	4591.996	42.826181	1645.178
FBtr0337055	3442	3270.996	12.015558	328.796
FBtr0333895	3491	3319.996	62.837833	1745.263
FBtr0337056	4046	3874.996	9.265908	300.373
FBtr0077442	1411	1239.996	4.820008	50.000
FBtr0076018	1266	1094.996	2.633037	24.120
FBtr0076017	963	792.190	7.224798	47.880
FBtr0339781	3357	3185.996	0.450882	12.017
FBtr0070778	3093	2921.996	0.810499	19.812
FBtr0344824	2804	2632.996	8.542773	188.170
FBtr0345292	830	659.258	12.944008	71.388
FBtr0070983	837	666.255	5.072432	28.272
FBtr0070982	1100	928.996	1.793196	13.936
FBtr0070981	941	770.213	103.292175	665.550
FBtr0070980	854	683.237	5744.625053	32834.854
FBtr0307300	2919	2747.996	11.677668	268.457
FBtr0113024	3030	2858.996	1.052587	25.175
FBtr0332600	2913	2741.996	0.408394	9.368
FBtr0083414	2815	2643.996	14.647608	323.988
FBtr0337043	3789	3617.996	1.189793	36.012
FBtr0077516	1338	1166.996	0.204861	2.000
FBtr0112524	1274	1102.996	1.738263	16.040
FBtr0089233	3691	3519.996	2.468297	72.684
FBtr0334626	3376	3204.996	2.136228	57.277
FBtr0310651	3526	3354.996	8.362239	234.702
FBtr0089229	3501	3329.996	11.319548	315.337
FBtr0082920	981	810.163	0.000000	0.000
FBtr0077386	1734	1562.996	19.578530	256.000
FBtr0071106	2301	2129.996	0.056120	1.000
FBtr0070937	2201	2029.996	94.628491	1607.012
FBtr0070938	2487	2315.996	60.438341	1170.988
FBtr0070397	1267	1095.996	0.218132	2.000
FBtr0074346	819	648.268	0.000000	0.000
FBtr0071471	1606	1434.996	0.041653	0.500
FBtr0330316	1609	1437.996	0.041561	0.500
FBtr0074918	1253	1081.996	16.609155	150.340
FBtr0072124	2163	1991.996	23.163106	386.000
FBtr0071683	1189	1017.996	63.760514	543.000
FBtr0077403	1061	889.996	0.102363	0.762
FBtr0113021	1089	917.996	0.097175	0.746
FBtr0077402	1231	1059.996	0.078180	0.693
FBtr0077401	1011	839.996	0.113605	0.798
FBtr0300280	1584	1412.996	0.000000	0.000
FBtr0346378	3461	3289.996	0.476064	13.103
FBtr0074809	2896	2724.996	20.346099	463.820
FBtr0335137	3353	3181.996	0.581845	15.488
FBtr0346141	373	202.522	0.001786	0.003
FBtr0085611	272	101.574	12.941600	10.997
FBtr0074029	585	414.382	0.000000	0.000
FBtr0075388	1505	1333.996	0.098767	1.102
FBtr0343534	2295	2123.996	0.050526	0.898
FBtr0086001	1762	1590.996	0.075133	1.000
FBtr0321315	1239	1067.996	0.000000	0.000
FBtr0333037	2846	2674.996	1.230414	27.534
FBtr0075724	2737	2565.996	2.744904	58.923
FBtr0075723	2084	1912.996	1.721024	27.542
FBtr0342770	3744	3572.996	9.313473	278.385
FBtr0070420	3766	3594.996	65.255657	1962.541
FBtr0342771	3838	3666.996	2.740622	84.074
FBtr0333323	2883	2711.996	0.709108	16.088
FBtr0333322	2930	2758.996	1.005459	23.207
FBtr0074137	2347	2175.996	3.863314	70.327
FBtr0074135	2386	2214.996	48.644318	901.378
FBtr0308136	1697	1525.996	0.036803	0.470
FBtr0080237	698	527.330	0.000000	0.000
FBtr0300638	3446	3274.996	0.000000	0.000
FBtr0073729	466	295.439	54.690658	135.171
FBtr0084836	743	572.306	23.810808	114.000
FBtr0082430	1248	1076.996	0.577166	5.200
FBtr0335211	1142	970.996	20.287915	164.800
FBtr0076857	1307	1135.996	0.947030	9.000
FBtr0300424	902	731.216	0.000000	0.000
FBtr0083860	1793	1621.996	1.372163	18.619
FBtr0302327	1744	1572.996	134.043259	1763.903
FBtr0083861	1877	1705.996	12.155282	173.478
FBtr0083086	1479	1307.996	17.171195	187.892
FBtr0334589	2552	2380.996	1.567459	31.222
FBtr0091874	595	424.382	1.315754	4.671
FBtr0073935	992	821.146	0.000000	0.000
FBtr0073300	818	647.269	0.000000	0.000
FBtr0073299	2460	2288.996	0.000000	0.000
FBtr0088841	1522	1350.996	1.819976	20.569
FBtr0088842	1468	1296.996	56.137928	609.112
FBtr0345599	2094	1922.996	0.159408	2.564
FBtr0070422	1749	1577.996	0.294688	3.890
FBtr0342772	681	510.334	0.013758	0.059
FBtr0070421	1547	1375.996	0.010245	0.118
FBtr0333023	2495	2323.996	0.065126	1.266
FBtr0075579	1678	1506.996	0.137529	1.734
FBtr0072248	2815	2643.996	0.064274	1.422
FBtr0345620	2931	2759.996	0.012548	0.290
FBtr0072247	2800	2628.996	0.013122	0.289
FBtr0072253	1306	1134.996	1.628841	15.466
FBtr0343432	1090	918.996	27.053375	207.987
FBtr0073127	1478	1306.996	0.227145	2.484
FBtr0073128	1471	1299.996	0.231386	2.516
FBtr0079458	1541	1369.996	0.003986	0.046
FBtr0079460	1595	1423.996	0.707686	8.430
FBtr0079462	1526	1354.996	0.004012	0.045
FBtr0079461	1505	1333.996	0.004049	0.045
FBtr0079459	1585	1413.996	0.712920	8.433
FBtr0081997	1156	984.996	51.200388	421.900
FBtr0081996	1257	1085.996	1.010489	9.180
FBtr0336761	1233	1061.996	7.419743	65.919
FBtr0336637	3026	2854.996	0.057760	1.380
FBtr0300693	1964	1792.996	0.000000	0.000
FBtr0336636	3290	3118.996	0.051254	1.337
FBtr0071797	3770	3598.996	0.042616	1.283
FBtr0336638	1523	1351.996	0.000000	0.000
FBtr0087382	5033	4861.996	20.404299	829.924
FBtr0339998	5235	5063.996	2.291479	97.076
FBtr0301478	2790	2618.996	24.013127	526.121
FBtr0089521	2653	2481.996	9.031342	187.523
FBtr0306351	2221	2049.996	2.036756	34.930
FBtr0306350	2503	2331.996	2.514241	49.050
FBtr0301477	4782	4610.996	0.917096	35.376
FBtr0300224	1562	1390.996	0.055295	0.643
FBtr0114515	1508	1336.996	0.058020	0.649
FBtr0087406	329	158.540	0.000000	0.000
FBtr0072888	2130	1958.996	0.000000	0.000
FBtr0085859	1170	998.996	0.478624	4.000
FBtr0334894	6412	6240.996	35.111020	1833.156
FBtr0084460	6624	6452.996	9.681165	522.626
FBtr0304567	3987	3815.996	6.334452	202.218
FBtr0070907	2510	2338.996	121.155311	2370.686
FBtr0070906	2636	2464.996	0.596899	12.309
FBtr0305911	1961	1789.996	6.585484	98.615
FBtr0289953	2161	1989.996	4.752990	79.126
FBtr0305910	2015	1843.996	3.452474	53.259
FBtr0088312	1656	1484.996	0.053148	0.660
FBtr0088313	2297	2125.996	0.134914	2.400
FBtr0088311	2351	2179.996	0.272895	4.977
FBtr0304592	2591	2419.996	0.195773	3.963
FBtr0088882	1935	1763.996	76.709084	1132.000
FBtr0079894	2382	2210.996	20.923548	387.013
FBtr0331635	2356	2184.996	6.959315	127.209
FBtr0345615	2623	2451.996	5.609109	115.058
FBtr0071338	3399	3227.996	183.303231	4950.000
FBtr0334508	4486	4314.996	0.015642	0.565
FBtr0085746	3506	3334.996	0.020377	0.569
FBtr0085085	1541	1369.996	38.149410	437.229
FBtr0085084	2075	1903.996	0.111176	1.771
FBtr0079304	905	734.216	0.162807	1.000
FBtr0079732	925	754.215	0.000000	0.000
FBtr0071108	3145	2973.996	9.171400	228.180
FBtr0340139	3231	3059.996	2.496359	63.904
FBtr0071107	3426	3254.996	33.687524	917.322
FBtr0340138	4238	4066.996	2.219959	75.530
FBtr0309839	4403	4231.996	1.386915	49.102
FBtr0309836	4378	4206.996	1.512236	53.222
FBtr0309837	3952	3780.996	3.584556	113.382
FBtr0073144	4107	3935.996	137.151156	4516.024
FBtr0309838	4006	3834.996	2.346151	75.270
FBtr0075152	2917	2745.996	25.552660	587.000
FBtr0300092	607	436.380	0.022863	0.083
FBtr0073892	1096	924.996	0.000000	0.000
FBtr0343143	1534	1362.996	0.087701	1.000
FBtr0332630	1663	1491.996	2.152539	26.867
FBtr0332631	1364	1192.996	47.109611	470.165
FBtr0332632	5997	5825.996	9.783837	476.850
FBtr0301268	1587	1415.996	0.337673	4.000
FBtr0085909	2020	1848.996	0.129298	2.000
FBtr0080763	2304	2132.996	18.493616	330.000
FBtr0086733	1297	1125.996	26.221537	247.000
FBtr0087262	852	681.239	149.498836	852.000
FBtr0303232	702	531.329	3.824576	17.000
FBtr0344155	6716	6544.996	6.068186	332.254
FBtr0070316	6065	5893.996	23.763406	1171.711
FBtr0344279	6745	6573.996	0.072732	4.000
FBtr0076133	3030	2858.996	0.125431	3.000
FBtr0082259	2901	2729.996	40.283179	920.000
FBtr0079708	1718	1546.996	35.731382	462.425
FBtr0330181	847	676.245	0.687285	3.888
FBtr0074894	650	479.345	112.744430	452.112
FBtr0082726	2913	2741.996	2.196537	50.386
FBtr0331429	2603	2431.996	2.125299	43.240
FBtr0331428	2948	2776.996	2.921170	67.863
FBtr0082727	2606	2434.996	2.620449	53.380
FBtr0301219	3098	2926.996	6.172069	151.131
FBtr0088166	1239	1067.996	0.111925	1.000
FBtr0310646	1830	1658.996	2.269370	31.496
FBtr0073730	1370	1198.996	174.818382	1753.504
FBtr0079724	633	462.357	3.279814	12.686
FBtr0346454	899	728.216	1.872182	11.405
FBtr0100541	611	440.378	6817.705931	25116.908
FBtr0343865	1567	1395.996	0.110488	1.290
FBtr0079324	1294	1122.996	0.181983	1.710
FBtr0079598	1156	984.996	49.053752	404.211
FBtr0081220	1093	921.996	0.580051	4.474
FBtr0300823	1159	987.996	0.902332	7.458
FBtr0081221	1054	882.996	31.654689	233.829
FBtr0310645	979	808.165	3.005266	20.318
FBtr0081219	1084	912.996	0.644239	4.921
FBtr0075314	465	294.439	78.759631	194.000
FBtr0070136	2103	1931.996	2.417302	39.070
FBtr0070137	2193	2021.996	2.304246	38.977
FBtr0070135	2124	1952.996	7.892753	128.953
FBtr0076688	2391	2219.996	25.710381	477.488
FBtr0346546	2609	2437.996	0.931120	18.991
FBtr0302935	3103	2931.996	11.353480	278.480
FBtr0082329	3115	2943.996	4.203236	103.520
FBtr0344017	5279	5107.996	0.641971	27.433
FBtr0091678	6366	6194.996	5.411357	280.446
FBtr0344016	5395	5223.996	0.555790	24.289
FBtr0342985	4422	4250.996	6.603678	234.844
FBtr0071815	4360	4188.996	16.532729	579.371
FBtr0071816	4190	4018.996	4.947846	166.355
FBtr0071813	4216	4044.996	250.905946	8490.459
FBtr0342986	4124	3952.996	30.595321	1011.774
FBtr0071814	4255	4083.996	6.851902	234.098
FBtr0083049	682	511.334	54.235216	232.000
FBtr0079593	751	580.303	0.720017	3.495
FBtr0332415	1011	839.996	5.555451	39.039
FBtr0345640	3934	3762.996	7.682019	241.831
FBtr0077562	3784	3612.996	48.938239	1479.169
FBtr0085387	5031	4859.996	5.194822	211.207
FBtr0085386	4880	4708.996	11.646251	458.793
FBtr0085614	355	184.529	9.397543	14.507
FBtr0303924	5093	4921.996	0.121650	5.009
FBtr0303923	5120	4948.996	0.120549	4.991
FBtr0300811	4420	4248.996	14.629009	520.000
FBtr0340626	2866	2694.996	0.029610	0.668
FBtr0340627	2995	2823.996	0.028146	0.665
FBtr0340628	2870	2698.996	0.029562	0.667
FBtr0087784	1976	1804.996	190.109432	2870.661
FBtr0332882	2246	2074.996	1.052310	18.267
FBtr0339391	1899	1727.996	11.350607	164.083
FBtr0084095	7188	7016.996	0.812612	47.702
FBtr0343807	7002	6830.996	0.477037	27.261
FBtr0343805	4551	4379.996	10.912241	399.843
FBtr0343806	4719	4547.996	8.336864	317.194
FBtr0086801	711	540.324	0.478021	2.161
FBtr0344145	6340	6168.996	0.038955	2.010
FBtr0100454	3868	3696.996	0.000000	0.000
FBtr0082255	6557	6385.996	0.000000	0.000
FBtr0082256	4226	4054.996	0.000000	0.000
FBtr0100455	2462	2290.996	0.051635	0.990
FBtr0088783	1907	1735.996	43.629942	633.630
FBtr0301333	1977	1805.996	0.000000	0.000
FBtr0332689	1974	1802.996	0.000000	0.000
FBtr0086107	5316	5144.996	42.517129	1830.000
FBtr0072159	694	523.330	0.456827	2.000
FBtr0076218	2574	2402.996	5.955600	119.724
FBtr0076219	2478	2306.996	37.061658	715.276
FBtr0113346	1241	1069.996	0.111716	1.000
FBtr0100083	570	399.385	0.000000	0.000
FBtr0079765	644	473.350	0.252532	1.000
FBtr0071734	1182	1010.996	0.000000	0.000
FBtr0071191	1056	884.996	9.817841	72.687
FBtr0345988	1286	1114.996	2.794855	26.070
FBtr0071902	1064	892.996	2.989830	22.336
