Name	Length	EffectiveLength	TPM	NumReads
FBtr0347034	740	569.307	0	0
FBgn0267898	414	243.472	0.000466	0.001
FBgn0260469	924.037	753.252	0.419418	2.643
FBgn0267874	253	82.586	0	0
FBgn0030243	4726.95	4555.94	37.7007	1436.91
FBgn0032269	1867	1696	0	0
FBgn0266369	2930	2759	17.0704	394
FBgn0032596	775.689	604.982	150.955	764
FBgn0033770	666.099	495.443	0.24127	1
FBgn0259237	2786	2615	0	0
FBgn0013685	525	354.405	0	0
FBgn0031021	768	597.295	72.1935	360.736
FBgn0033491	3329	3158	6.58621	174
FBgn0051141	961	790.195	0.151274	1
FBgn0284082	778	607.294	0.196834	1
FBgn0036396	1352	1181	7.08513	70
FBgn0036641	885.246	714.458	25.2638	151
FBgn0027594	4492.94	4321.93	162.324	5869
FBgn0261954	7896.03	7725.03	42.4602	2744
FBgn0029987	639	468.352	0.255226	1
FBgn0031660	1140.23	969.226	131.471	1066
FBgn0038619	939.877	769.091	21.2932	137
FBgn0001341	3680	3509	7.49442	220
FBgn0037541	7048.73	6877.73	25.1241	1445.57
FBgn0016701	1124.88	953.978	65.6585	524
FBgn0039110	1769.51	1598.5	53.8645	720.308
FBgn0038839	2837.5	2666.5	0	0
FBgn0264307	3661.07	3490.07	9.24514	269.929
FBgn0263355	3593.58	3422.58	43.7312	1252.12
FBgn0032482	2180.4	2009.4	184.294	3097.98
FBgn0050082	843	672.249	0.355629	2
FBgn0033698	5896	5725	16.1399	773
FBgn0032240	530	359.399	140.371	422.042
FBgn0029925	1070	898.996	23.269	175
FBgn0039017	1757	1586	6.33104	84
FBgn0259711	908	737.216	9.56654	59
FBgn0051140	5817.54	5646.54	5.94895	281.012
FBgn0036813	1221	1050	46.4484	408
FBgn0004379	2923.47	2752.47	20.8457	480
FBgn0036158	782	611.29	0	0
FBgn0031816	2037.23	1866.23	6.98167	109
FBgn0034923	1676.2	1505.2	23.0304	290
FBgn0039582	1151	979.996	0	0
FBgn0051635	6337.43	6166.42	9.66299	498.479
FBgn0263117	5200.04	5029.03	0.05773	2.429
FBgn0030259	717	546.321	0	0
FBgn0029858	1970.73	1799.72	10.0686	151.593
FBgn0260745	2899.1	2728.09	232.053	5296
FBgn0015791	1157.02	986.026	115.653	953.999
FBgn0051453	1609.53	1438.53	46.7831	563
FBgn0025574	1987.83	1816.82	15.1326	230
FBgn0039637	3172.43	3001.42	102.712	2579
FBgn0023095	4717.42	4546.41	1.52495	58
FBgn0014022	1444	1273	14.6486	156
FBgn0035134	1243	1072	0.446031	4
FBgn0044826	3594.86	3423.86	62.0397	1777
FBgn0030937	1405	1234	0	0
FBgn0085213	715	544.322	0.219605	1
FBgn0039875	2423.71	2252.71	62.1369	1171
FBgn0037736	3968.28	3797.28	0.03148	1
FBgn0024732	2153	1982	16.1633	268
FBgn0053700	1116	944.996	0	0
FBgn0260747	1000.37	829.511	239.501	1662
FBgn0038011	1767	1596	0	0
FBgn0066365	2782.43	2611.43	0.183096	4
FBgn0039863	5856.68	5685.68	30.5269	1452
FBgn0037721	826.929	656.186	0.72867	4
FBgn0036459	2408	2237	0	0
FBgn0038291	1731	1560	16.4745	215
FBgn0001114	3261.49	3090.49	1251.06	32345
FBgn0262894	324	153.542	0	0
FBgn0015772	4885.7	4714.7	13.7647	542.902
FBgn0030873	1720.92	1549.91	88.153	1143
FBgn0086675	7282.81	7111.81	0.145498	8.656
FBgn0038223	4283.11	4112.11	8.97347	308.693
FBgn0027081	2318.97	2147.97	207.036	3720.28
FBgn0043458	3248.03	3077.02	53.1987	1369.41
FBgn0262010	471	300.437	0.397872	1
FBgn0259963	337	166.535	0	0
FBgn0010238	2156	1985	74.0702	1230
FBgn0034184	3164.31	2993.31	26.9956	676
FBgn0000018	1794	1623	21.6535	294
FBgn0032809	910	739.216	0.970237	6
FBgn0036605	513	342.413	0.349098	1
FBgn0052280	1132.85	961.846	29.0809	234
FBgn0000055	1170.84	999.837	0.55919	4.678
FBgn0033657	3918	3747	0.095705	3
FBgn0035421	1684	1513	16.4333	208
FBgn0030666	1623.18	1452.18	1.5734	19.114
FBgn0011202	4185.56	4014.56	32.0088	1075
FBgn0050091	1681	1510	0	0
FBgn0033260	3377.32	3206.31	30.5707	820
FBgn0283427	8581.11	8410.11	602.646	42400
FBgn0033740	2222.26	2051.25	17.7154	304
FBgn0011725	2808.23	2637.23	25.1915	555.782
FBgn0034377	761	590.3	0	0
FBgn0284248	680.99	510.324	784.453	3349
FBgn0040674	982	811.161	0.203511	1.381
FBgn0036323	1637	1466	0	0
FBgn0038260	1973	1802	3.05142	46
FBgn0034617	1987	1816	7.83303	119
FBgn0262018	7549.51	7378.51	0.032401	2
FBgn0031873	840	669.253	19.6472	110
FBgn0032366	866	695.225	0	0
FBgn0035241	4514.67	4343.67	0.963184	35
FBgn0260049	2268.62	2097.62	132.38	2323
FBgn0015558	4364.76	4193.76	0.884036	31.014
FBgn0267875	162	11.254	0	0
FBgn0003870	4255.57	4084.57	32.2795	1103
FBgn0053061	1278	1107	0	0
FBgn0041181	4928	4757	0.050257	2
FBgn0039778	933	762.215	0	0
FBgn0014455	1599.83	1428.83	221.178	2643.78
FBgn0030462	934.86	764.061	0.312897	2
FBgn0051832	762	591.299	0.202158	1
FBgn0000259	1484.74	1313.82	119.726	1315.91
FBgn0261581	717.5	546.816	0	0
FBgn0039271	836	665.256	10.4217	58
FBgn0031463	1194	1023	0	0
FBgn0014006	4634.08	4463.08	25.2834	944
FBgn0037150	1456	1285	13.1164	141
FBgn0030294	1628	1457	15.0138	183
FBgn0036039	1971.37	1800.37	13.3454	201
FBgn0029676	2021.93	1850.93	49.4965	766.419
FBgn0037475	1444.5	1273.5	0	0
FBgn0052076	1529	1358	25.967	295
FBgn0058354	1400	1229	3.29627	33.89
FBgn0033738	3625.06	3454.06	28.6895	829
FBgn0064126	1583.12	1412.11	34.592	408.646
FBgn0039115	970	799.176	16.2151	108.409
FBgn0010356	2362	2191	16.6401	305
FBgn0051100	2578	2407	0.099324	2
FBgn0263249	318	147.544	0	0
FBgn0039635	1187.38	1016.45	178.754	1520
FBgn0050010	742.662	571.965	3.55285	17
FBgn0034495	1429	1258	15.2476	160.466
FBgn0005617	3840.62	3669.62	30.0011	921
FBgn0030703	1449.6	1278.59	117.985	1262
FBgn0036574	4083.08	3912.08	16.2843	532.94
FBgn0038742	1418	1247	69.8812	729
FBgn0003162	1643.36	1472.35	4.70885	58
FBgn0046999	672	501.336	0	0
FBgn0037345	831	660.258	13.7594	76
FBgn0037050	1522.97	1351.97	9.10686	103
FBgn0029783	1118.81	947.809	10.5939	84
FBgn0261269	3725.82	3554.81	3.83342	114
FBgn0264270	2303.66	2132.65	34.4819	615.196
FBgn0259822	4848.84	4677.84	0.104662	4.096
FBgn0034035	1562	1391	28.0149	326
FBgn0039270	868	697.224	13.0298	76
FBgn0031626	1990	1819	0	0
FBgn0051324	1972.06	1801.06	37.868	570.561
FBgn0260858	1469	1298	47.9802	521
FBgn0031874	1706.61	1535.61	7.40319	95.104
FBgn0262719	7923.31	7752.31	0.354646	23
FBgn0082831	6728.68	6557.68	24.7434	1357.41
FBgn0259239	3209.49	3038.49	0.078681	2
FBgn0036146	755	584.303	3.88699	19
FBgn0035073	3322	3151	11.229	296
FBgn0020371	789	618.284	0	0
FBgn0032845	1537.62	1366.62	8.48441	97
FBgn0283651	4381.66	4210.65	1.19248	42.005
FBgn0267824	2632	2461	45.0749	928
FBgn0069973	901.819	731.028	18.968	116.001
FBgn0036301	1709	1538	18.6532	240
FBgn0265048	4744	4573	184.597	7062
FBgn0261057	237.5	67.1095	0	0
FBgn0052564	1448	1277	0	0
FBgn0030797	1019.46	848.656	14.809	105.139
FBgn0001296	2198.19	2027.18	2.94833	50
FBgn0259972	1093	921.996	0.005085	0.039
FBgn0053986	871	700.219	0	0
FBgn0032435	2743	2572	0.092952	2
FBgn0033905	1172.71	1001.7	15.9906	134
FBgn0029539	639.5	468.852	0	0
FBgn0030502	2958.49	2787.48	77.7898	1814
FBgn0032554	1230	1059.1	0	0
FBgn0036410	2248	2076.99	0.460419	8
FBgn0025390	6226.55	6055.55	2.3319	118.132
FBgn0038394	1047	875.996	0.691603	5.068
FBgn0029715	1081.99	910.982	61.5405	469
FBgn0034911	6361	6190	0.096556	5
FBgn0026063	2066	1895	0.609711	9.666
FBgn0032375	787.608	616.895	0.193771	1
FBgn0033665	1878	1707	11.2743	161
FBgn0085380	3223	3052	0	0
FBgn0037493	813	642.272	0	0
FBgn0053701	315	144.546	0	0
FBgn0032189	1259	1088	14.5026	132
FBgn0033726	683	512.333	0	0
FBgn0037526	2110.26	1939.26	7.45443	120.935
FBgn0028902	2094.43	1923.43	0.124295	2
FBgn0050289	1164	992.996	0.120379	1
FBgn0038131	1100	928.996	0.016686	0.13
FBgn0004910	2001.39	1830.44	0.130608	2
FBgn0037715	1039.8	868.792	26.2794	191
FBgn0038151	1571	1400	0	0
FBgn0005391	1584.5	1413.5	0	0
FBgn0265416	5009.34	4838.33	0.168824	6.833
FBgn0033115	1324.22	1153.22	11.9202	115
FBgn0029587	2609.5	2438.5	1.37377	28.025
FBgn0034300	5047.14	4876.13	11.865	484
FBgn0265464	2788	2617	4.47632	98
FBgn0036112	761	590.3	0	0
FBgn0262730	7948.79	7777.79	19.8933	1294.39
FBgn0262512	659	488.339	76.3715	312
FBgn0015279	4403.83	4232.83	49.8721	1766
FBgn0039831	2802.99	2631.99	62.7891	1382.52
FBgn0261673	1943.35	1772.35	0.539559	8
FBgn0026570	1233.92	1062.92	38.1239	339
FBgn0031574	3462.01	3291	6.39267	176
FBgn0036761	1779.57	1608.57	49.5661	667
FBgn0085385	4898.54	4727.54	0.033193	1.312
FBgn0027296	2019.53	1848.52	8.60053	133
FBgn0033259	2863	2692	31.1717	702
FBgn0033616	1893	1722	10.3431	149
FBgn0030224	1034	862.996	0.138513	1
FBgn0016685	914.921	744.136	303.283	1888
FBgn0003888	2516.71	2345.71	213.294	4185.56
FBgn0025381	2152.59	1981.59	319.334	5293.7
FBgn0052667	368	197.524	1.21034	2
FBgn0031771	1554.67	1383.67	133.905	1550
FBgn0042133	1168	996.996	6.35449	53
FBgn0028546	1070.67	899.671	79.5868	599
FBgn0037620	1159	987.996	1.45186	12
FBgn0086710	477.314	306.749	3455.37	8867.04
FBgn0036028	1427	1256	8.94618	94
FBgn0000046	1697.29	1526.29	1.07401	13.713
FBgn0034568	3415.98	3244.97	0.184186	5
FBgn0035464	2239.67	2068.67	42.5867	737
FBgn0032331	1716	1545	0.232109	3
FBgn0261380	1356	1185	23.2011	230
FBgn0039196	1506	1335	0	0
FBgn0051683	1896.45	1725.44	1.65746	23.925
FBgn0011754	2674.42	2503.42	19.4338	406.999
FBgn0003250	1349	1178	0.202948	2
FBgn0028872	1850.33	1679.33	0	0
FBgn0003975	3463	3292	0.072622	2
FBgn0040751	379	208.519	18.3444	32
FBgn0039958	2029.89	1858.88	28.6017	444.78
FBgn0034201	1441.5	1270.72	0	0
FBgn0032390	847.211	676.459	51.7755	293
FBgn0031144	1981.52	1810.51	33.6718	509.999
FBgn0037481	943	772.212	18.1112	117
FBgn0033457	1055.69	884.691	23.7804	176
FBgn0037974	1216.97	1045.96	27.3091	238.961
FBgn0038033	1754	1583	0	0
FBgn0029689	2699	2528	11.1119	235
FBgn0036784	2074	1903	0	0
FBgn0085458	750	579.303	0	0
FBgn0033787	1141.52	970.521	5.29617	43
FBgn0031955	5710.36	5539.36	0.366849	17
FBgn0054011	1090	918.996	0	0
FBgn0051092	3924.62	3753.62	1.17148	36.786
FBgn0003218	4989.7	4818.69	14.5116	584.99
FBgn0029687	2573.54	2402.54	64.6408	1299.21
FBgn0033460	4650.94	4479.93	46.054	1726
FBgn0039664	1385.41	1214.4	7.23995	73.553
FBgn0037802	1114	942.996	7.09866	56
FBgn0014002	2080.55	1909.55	748.281	11953.6
FBgn0051454	1736	1565	0.152762	2
FBgn0046886	1227	1056	0	0
FBgn0261060	329	158.54	0	0
FBgn0039349	1861.11	1690.1	21.0059	296.999
FBgn0036230	922.5	751.716	0	0
FBgn0085599	1023	851.996	8.38165	59.741
FBgn0030292	477	306.435	56.9525	146
FBgn0039132	1022.61	851.708	55.8586	398
FBgn0032790	1215	1044	12.9383	113
FBgn0029996	2535.55	2364.55	48.329	956
FBgn0264830	262	91.581	0	0
FBgn0083972	706	535.328	3.12612	14
FBgn0052221	1606	1435	9.24635	111
FBgn0061209	595	424.382	0.112189	0.398
FBgn0019938	5078	4907	30.0849	1235
FBgn0029920	757	586.301	0.003204	0.016
FBgn0259728	885	714.218	6.04964	36.146
FBgn0052732	2189	2018	13.0258	219.901
FBgn0030164	1289.75	1118.75	0	0
FBgn0033785	1902.04	1731.04	6.28396	91
FBgn0250839	1099	927.996	0.128811	1
FBgn0267887	453	282.445	0.000139	0
FBgn0267365	936	765.215	19.9951	128
FBgn0032150	1070.45	899.482	5.71444	43
FBgn0035360	1685.82	1514.81	1.65714	21
FBgn0035833	3722	3551	13.8017	410
FBgn0034849	774.583	603.877	48.6301	245.672
FBgn0035041	2875.31	2704.3	0.088404	2
FBgn0037067	876	705.219	0.169502	1
FBgn0263197	5998.41	5827.4	68.2252	3326
FBgn0033724	654.145	483.486	20.0262	81
FBgn0265201	476	305.435	0.83291	2.128
FBgn0031690	1705.32	1534.31	0.545359	6.999
FBgn0035009	576	405.383	0	0
FBgn0052601	967	796.182	0.48143	3.207
FBgn0033996	1959.17	1788.16	16.8458	252
FBgn0034437	2768	2597	0.046028	1
FBgn0031247	748	577.304	20.2443	97.771
FBgn0039552	649	478.346	0	0
FBgn0030990	2067.85	1896.84	116.773	1853
FBgn0015925	2001.28	1830.28	27.9527	428
FBgn0029959	1181.57	1010.57	32.8834	278
FBgn0001276	727	556.317	24.71	115
FBgn0036277	437	266.453	99.1447	221
FBgn0052643	548	377.392	0.316741	1
FBgn0263782	3818	3647	10.3574	316
FBgn0035695	4220.15	4049.15	0.177128	6
FBgn0034138	627.191	456.554	3900.88	14899
FBgn0035997	3199.79	3028.79	22.9695	582
FBgn0028541	2464.54	2293.54	60.7702	1166
FBgn0053666	666	495.337	0	0
FBgn0051860	2260.5	2089.5	0	0
FBgn0035312	1183	1012	24.7618	209.635
FBgn0036236	1075	903.996	0.133119	1.007
FBgn0259735	6368.75	6197.75	119.189	6179.75
FBgn0037094	3104.44	2933.44	41.7681	1025
FBgn0051953	715	544.322	0.469178	2.136
FBgn0029523	2309	2138	0.731439	13.082
FBgn0035374	1144	972.996	59.0925	481
FBgn0034514	440	269.451	0	0
FBgn0038934	4894.07	4723.06	0.152635	6.031
FBgn0036360	2534	2363	0.050587	1
FBgn0014465	2092.01	1921	0.374392	6.016
FBgn0038471	1102	930.996	24.1384	188
FBgn0038047	1623	1452	2.88138	35
FBgn0064237	1495	1324	0	0
FBgn0032036	2397.04	2226.03	343.727	6401
FBgn0038207	740	569.307	0.209967	1
FBgn0259821	4508.12	4337.11	1.81903	66
FBgn0032084	1448.05	1277.05	1.12324	12
FBgn0014427	1176	1005	13.9162	117
FBgn0031257	2621.86	2450.85	45.4566	932
FBgn0041094	2278.37	2107.36	75.3184	1327.83
FBgn0033988	2216	2045	29.8694	511
FBgn0001986	3585	3414	37.8145	1080
FBgn0032078	1997.25	1826.24	194.269	2968
FBgn0038551	1645	1474	29.1947	360
FBgn0000808	1991.6	1820.6	7.41929	112.999
FBgn0036895	3746	3575	0.033437	1
FBgn0266455	280	109.569	0	0
FBgn0031575	2764.03	2593.03	10.8793	236
FBgn0033880	1145	973.996	4.05	33
FBgn0051661	1341	1170	0	0
FBgn0283476	12442	12271	0.068189	7
FBgn0032882	1961	1790	32.9094	492.804
FBgn0025700	891.32	720.536	118.949	717
FBgn0039811	514	343.412	0	0
FBgn0086447	407.051	236.532	31.283	61.901
FBgn0000463	4337.69	4166.69	0.057377	2.001
FBgn0034748	1924	1753	17.8656	262
FBgn0042138	1245.66	1074.66	96.549	868
FBgn0017556	1210.81	1039.81	0.000124	0.002
FBgn0267423	640	469.351	0	0
FBgn0052843	3276.5	3105.5	0	0
FBgn0250827	860	689.227	0	0
FBgn0023536	2345	2174	3.07912	56
FBgn0263236	3130.34	2959.34	1.13099	27.999
FBgn0039379	1894	1723	33.3008	480
FBgn0263842	318	147.544	0	0
FBgn0259676	1753	1582	24.2548	321
FBgn0050005	887	716.218	30.2999	181.547
FBgn0036842	2803.98	2632.97	32.8239	723
FBgn0026718	1558.37	1387.37	5.08345	59
FBgn0034061	656	485.341	39.4068	160
FBgn0038877	2124	1953	52.9778	865.56
FBgn0262588	777	606.294	18.3357	93
FBgn0264979	1362.53	1191.53	14.2457	142
FBgn0010772	3248.4	3077.4	31.8902	820.999
FBgn0034127	2103	1932	1.48492	24
FBgn0261850	2797	2626	20.1199	442
FBgn0037853	1642	1471	81.3431	1001
FBgn0038851	978	807.166	2.2214	15
FBgn0083942	556	385.389	0	0
FBgn0004915	1413.11	1242.1	38.4178	399.2
FBgn0265630	6017.04	5846.03	25.2525	1235
FBgn0034870	870	699.221	0.170956	1
FBgn0036483	4064.44	3893.44	7.46054	243
FBgn0026869	6323.13	6152.13	28.894	1487.08
FBgn0051404	981	810.163	0.147545	1
FBgn0050446	2303	2132	0.336405	6
FBgn0033020	669.5	498.837	0	0
FBgn0036450	2644	2473	36.059	746
FBgn0085479	1472	1301	0.09188	1
FBgn0037045	1081	909.996	8.14424	62
FBgn0030114	2710.06	2539.05	42.7006	907
FBgn0046685	2895	2724	40.6352	926
FBgn0031951	1147.9	976.897	30.8037	251.741
FBgn0030310	738.967	568.27	371.058	1764
FBgn0032251	1034.69	863.689	10.6569	77
FBgn0036009	1497	1326	0	0
FBgn0039266	1512.14	1341.13	47.6847	534.999
FBgn0034194	1755.48	1584.48	22.9343	304
FBgn0004554	562.119	391.509	0.305322	1
FBgn0003360	1636.94	1465.94	388.423	4763.45
FBgn0030320	3584.51	3413.51	16.6688	475.999
FBgn0261639	849	678.242	9.62893	54.634
FBgn0030812	4531.45	4360.45	40.4626	1476
FBgn0052091	2967	2796	1.02606	24
FBgn0039183	3121.65	2950.65	28.4797	703
FBgn0000299	5697.87	5526.87	620.033	28667.9
FBgn0004892	2611	2440	0.04899	1
FBgn0038602	615	444.375	0	0
FBgn0037260	1785	1614	0.814682	11
FBgn0052668	2676	2505	0.763503	16
FBgn0001250	5721.51	5550.51	0.732225	34.001
FBgn0036795	1548	1377	0	0
FBgn0015321	1154.38	983.374	50.8108	418
FBgn0030202	348	177.532	0	0
FBgn0030244	983.337	812.433	0.294266	2
FBgn0039501	2472	2301	6.44175	124
FBgn0038127	935	764.215	0	0
FBgn0003129	2566	2395	0.099821	2
FBgn0033100	561.156	390.542	37.3413	122
FBgn0030832	708	537.326	0	0
FBgn0264738	1067	895.996	0	0
FBgn0036302	2190.6	2019.6	62.4433	1055
FBgn0011205	1974.25	1803.24	53.5675	808.086
FBgn0028700	1278.45	1107.45	35.1759	325.889
FBgn0039927	3417.09	3246.08	5.01164	136.095
FBgn0038079	719.667	548.978	0	0
FBgn0040066	1648.82	1477.81	57.0299	705.057
FBgn0030833	3916.49	3745.48	3.73402	117
FBgn0036656	1395.72	1224.73	1.25762	12.885
FBgn0053531	4324.94	4153.94	0.316541	10.999
FBgn0033982	2977.2	2806.2	0.511091	11.998
FBgn0085237	380	209.518	0	0
FBgn0052086	1524	1353	0	0
FBgn0284247	12280.5	12109.5	0	0
FBgn0039434	1030	858.996	0	0
FBgn0051933	2076	1905	0	0
FBgn0038830	670	499.337	19.3918	81.006
FBgn0035294	1682	1511	73.2344	925.722
FBgn0040793	417	246.469	448.134	924
FBgn0014179	2042	1871	0	0
FBgn0031145	835.645	664.929	272.407	1515.29
FBgn0033234	2141.06	1970.06	0.994532	16.391
FBgn0040343	531.454	360.858	0.662508	2
FBgn0050491	1167.89	996.891	2.55315	21.293
FBgn0034420	3273.26	3102.26	119.372	3098
FBgn0054008	715	544.322	4.64241	21.14
FBgn0037297	1605.67	1434.67	19.4134	232.999
FBgn0031725	2661.5	2490.5	0	0
FBgn0039307	1248	1077	0	0
FBgn0035435	1103	931.996	7.69547	60
FBgn0013810	12202	12031	2.94095	296
FBgn0003963	4652.62	4481.62	65.2675	2447
FBgn0030494	858	687.231	0.521815	3
FBgn0039055	3473	3302	28.4178	785
FBgn0040308	1034.16	863.153	65.7816	475
FBgn0039620	2274	2103	1.59154	28
FBgn0015765	1458.41	1287.4	16.9916	183
FBgn0031270	744.478	573.785	4.58322	22
FBgn0029795	1636.09	1465.09	0.897483	11
FBgn0030049	4141.11	3970.11	60.519	2010
FBgn0052702	11349	11178	4.92986	461
FBgn0032938	3266.08	3095.08	37.8488	980.001
FBgn0037760	4596.8	4425.79	36.0569	1335
FBgn0259832	474	303.436	9.84852	25
FBgn0020440	4593.2	4422.2	13.2451	490
FBgn0004590	639	468.352	0	0
FBgn0024941	3667.24	3496.24	0.034189	1
FBgn0035084	1324.35	1153.35	13.1883	127.248
FBgn0038752	2194	2023	0	0
FBgn0051643	2938	2767	7.9e-05	0.002
FBgn0030746	3764.07	3593.06	0.86498	26
FBgn0015714	1551.7	1380.69	81.9294	946.322
FBgn0037506	1426	1255	0.47624	5
FBgn0266977	516	345.412	0	0
FBgn0035077	1165	993.996	0.064419	0.536
FBgn0053109	1025	853.996	0.139972	1
FBgn0002933	523	352.407	0	0
FBgn0085331	825	654.263	0	0
FBgn0261584	1711.24	1540.24	11.7965	152
FBgn0033362	2061.41	1890.41	7.77764	123
FBgn0030575	1383.74	1212.74	3.44984	35
FBgn0015572	1749	1578	0.45451	6
FBgn0013276	2375	2204	8.12485	149.806
FBgn0032613	2123	1952	20.2697	331
FBgn0036225	1146	974.996	0	0
FBgn0052208	514	343.412	0.009049	0.026
FBgn0017567	819	648.268	160.975	873
FBgn0014388	3434.86	3263.85	589.152	16086.4
FBgn0046763	1934	1763	101.162	1492
FBgn0037061	627	456.364	23.5694	89.983
FBgn0030941	2416.31	2245.3	55.208	1037
FBgn0029809	1433	1262	0	0
FBgn0053120	2301	2130	1.23464	22
FBgn0015614	1239.86	1068.86	78.626	703.054
FBgn0033498	1268	1097	0.217933	2
FBgn0022224	396	225.495	37.1073	70
FBgn0033729	794.5	623.697	0	0
FBgn0260453	1765.79	1594.79	0.299816	4
FBgn0039160	1362	1191	62.3949	621.672
FBgn0032750	1371	1200	7.47101	75
FBgn0262738	7053.77	6882.77	15.1993	875.162
FBgn0033979	1732.94	1561.93	0.612245	8
FBgn0032651	1360	1189	0	0
FBgn0050376	941	770.213	0	0
FBgn0039495	1455	1284	0.372387	4
FBgn0041105	2454	2283	0.104718	2
FBgn0283627	1560	1389	0	0
FBgn0250862	1473.88	1302.88	0.091747	1
FBgn0052944	2159.56	1988.56	0.841565	14
FBgn0033283	935	764.215	0.312833	2
FBgn0263598	2489.47	2318.46	147.554	2861.9
FBgn0005593	900.893	730.105	5648.15	34498
FBgn0029147	1875.49	1704.48	42.0782	600
FBgn0038290	1428	1257	83.9701	883
FBgn0037409	2629	2458	0	0
FBgn0261514	2584.17	2413.17	0.09907	2
FBgn0010926	3036.61	2865.61	17.6718	423.641
